# omega0=1, alpha=2
# theta0=0.1, theta_dot0=0
# t_start=0, t_end=50, h=0.00911928
#   t          x(t)                 v(t)       
2.617233937823706e+01 1.172744402038881e-11 -1.129571026769802e-11
2.626353219837029e+01 1.074123920452146e-11 -1.034713464054101e-11
2.635472501850352e+01 9.837857916868461e-12 -9.478102844715319e-12
2.644591783863675e+01 9.010354414905972e-12 -8.681954990568597e-12
2.653711065876998e+01 8.252364539651947e-12 -7.952587857534149e-12
2.662830347890321e+01 7.558057099815612e-12 -7.284408449782555e-12
2.671949629903644e+01 6.922089312456978e-12 -6.672291419118865e-12
2.681068911916967e+01 6.339565962353025e-12 -6.111540033817942e-12
2.690188193930290e+01 5.806001970336387e-12 -5.597850398722018e-12
2.699307475943613e+01 5.317288086614746e-12 -5.127278656354425e-12
2.708426757956936e+01 4.869659448687128e-12 -4.696210921213416e-12
2.717546039970259e+01 4.459666765123408e-12 -4.301335719966425e-12
2.726665321983582e+01 4.084149906327420e-12 -3.939618729120964e-12
2.735784603996905e+01 3.740213701610939e-12 -3.608279619043788e-12
2.744903886010228e+01 3.425205758601455e-12 -3.304770829063927e-12
2.754023168023551e+01 3.136696136316685e-12 -3.026758112945605e-12
2.763142450036874e+01 2.872458717277260e-12 -2.772102707362597e-12
2.772261732050197e+01 2.630454136902000e-12 -2.538844988245599e-12
2.781381014063520e+01 2.408814140233560e-12 -2.325189491100072e-12
2.790500296076843e+01 2.205827246865133e-12 -2.129491181687540e-12
2.799619578090166e+01 2.019925614862257e-12 -1.950242872905445e-12
2.808738860103489e+01 1.849673003572357e-12 -1.786063692359850e-12
2.817858142116812e+01 1.693753743556777e-12 -1.635688513066317e-12
2.826977424130135e+01 1.550962629528490e-12 -1.497958266996620e-12
2.836096706143458e+01 1.420195659190948e-12 -1.371811067867032e-12
2.845215988156781e+01 1.300441547302459e-12 -1.256274075687746e-12
2.854335270170104e+01 1.190773950184479e-12 -1.150456041208522e-12
2.863454552183427e+01 1.090344341295627e-12 -1.053540473544862e-12
2.872573834196750e+01 9.983754834469475e-13 -9.647793789906496e-13
2.881693116210073e+01 9.141554477751283e-13 -8.834875233525639e-13
2.890812398223396e+01 8.370321337534548e-13 -8.090371741112872e-13
2.899931680236719e+01 7.664082483366007e-13 -7.408532823542941e-13
2.909050962250042e+01 7.017367058337157e-13 -6.784090677622829e-13
2.918170244263365e+01 6.425164133111585e-13 -6.212219729910838e-13
