-4.228171e+00 -2.226551e+00
-4.494754e+00 -2.356161e+00
-4.776435e+00 -2.484684e+00
-5.072571e+00 -2.602990e+00
-5.381391e+00 -2.701016e+00
-5.699958e+00 -2.768997e+00
-6.024290e+00 -2.799045e+00
-6.349674e+00 -2.786664e+00
-6.671119e+00 -2.731684e+00
-6.983870e+00 -2.638248e+00
-7.283864e+00 -2.513857e+00
-7.568032e+00 -2.367832e+00
-7.834416e+00 -2.209721e+00
-8.082122e+00 -2.048060e+00
-8.311151e+00 -1.889674e+00
-8.522188e+00 -1.739470e+00
-8.716385e+00 -1.600580e+00
-8.895165e+00 -1.474677e+00
-9.060085e+00 -1.362341e+00
-9.212717e+00 -1.263396e+00
-9.354585e+00 -1.177184e+00
-9.487118e+00 -1.102771e+00
-9.611627e+00 -1.039092e+00
-9.729299e+00 -9.850492e-01
-9.841191e+00 -9.395644e-01
-9.948238e+00 -9.016160e-01
-1.005126e+01 -8.702524e-01
-1.015098e+01 -8.445951e-01
-1.024800e+01 -8.238358e-01
-1.034285e+01 -8.072284e-01
-1.043598e+01 -7.940803e-01
-1.052775e+01 -7.837430e-01
-1.061845e+01 -7.756041e-01
-1.070831e+01 -7.690803e-01
-1.079747e+01 -7.636126e-01
-1.088603e+01 -7.586642e-01
-1.097402e+01 -7.537212e-01
-1.106141e+01 -7.482948e-01
-1.114812e+01 -7.419276e-01
-1.123401e+01 -7.342004e-01
-1.131890e+01 -7.247423e-01
-1.140258e+01 -7.132397e-01
-1.148479e+01 -6.994475e-01
-1.156526e+01 -6.831977e-01
-1.164368e+01 -6.644074e-01
-1.171977e+01 -6.430837e-01
-1.179324e+01 -6.193259e-01
-1.186381e+01 -5.933238e-01
-1.193124e+01 -5.653524e-01
-1.199531e+01 -5.357638e-01
-1.205587e+01 -5.049752e-01
-1.211280e+01 -4.734558e-01
-1.216604e+01 -4.417108e-01
-1.221560e+01 -4.102660e-01
-1.226154e+01 -3.796513e-01
-1.230400e+01 -3.503857e-01
-1.234315e+01 -3.229629e-01
-1.237925e+01 -2.978386e-01
-1.241257e+01 -2.754199e-01
-1.244346e+01 -2.560562e-01
-1.247228e+01 -2.400318e-01
-1.249945e+01 -2.275615e-01
-1.252538e+01 -2.187863e-01
-1.255051e+01 -2.137727e-01
-1.257528e+01 -2.125116e-01
-1.260011e+01 -2.149206e-01
-1.262543e+01 -2.208461e-01
-1.265163e+01 -2.300676e-01
-1.267908e+01 -2.423033e-01
-1.270812e+01 -2.572157e-01
-1.273903e+01 -2.744199e-01
-1.277205e+01 -2.934912e-01
-1.280738e+01 -3.139750e-01
-1.284516e+01 -3.353960e-01
-1.288545e+01 -3.572690e-01
-1.292829e+01 -3.791096e-01
-1.297365e+01 -4.004440e-01
-1.302144e+01 -4.208202e-01
-1.307153e+01 -4.398166e-01
-1.312373e+01 -4.570506e-01
-1.317781e+01 -4.721852e-01
-1.323352e+01 -4.849342e-01
-1.329056e+01 -4.950646e-01
-1.334861e+01 -5.023973e-01
-1.340736e+01 -5.068056e-01
-1.346644e+01 -5.082112e-01
-1.352550e+01 -5.065788e-01
-1.358420e+01 -5.019084e-01
-1.364219e+01 -4.942277e-01
-1.369910e+01 -4.835829e-01
-1.375461e+01 -4.700296e-01
-1.380837e+01 -4.536243e-01
-1.386006e+01 -4.344164e-01
-1.390936e+01 -4.124408e-01
-1.395594e+01 -3.877122e-01
-1.399948e+01 -3.602205e-01
-1.403965e+01 -3.299276e-01
-1.407614e+01 -2.967655e-01
-1.410860e+01 -2.606361e-01
-1.413667e+01 -2.214125e-01
-1.416000e+01 -1.789414e-01
-1.417818e+01 -1.330476e-01
-1.419082e+01 -8.353975e-02
-1.419748e+01 -3.021867e-02
-1.419770e+01 2.711292e-02
-1.419100e+01 8.863736e-02
-1.417690e+01 1.545063e-01
-1.415488e+01 2.248216e-01
-1.412441e+01 2.996116e-01
-1.408498e+01 3.788045e-01
-1.403609e+01 4.621962e-01
-1.397728e+01 5.494157e-01
-1.390811e+01 6.398886e-01
-1.382827e+01 7.328013e-01
-1.373753e+01 8.270707e-01
-1.363580e+01 9.213266e-01
-1.352319e+01 1.013913e+00
-1.339999e+01 1.102916e+00
-1.326675e+01 1.186235e+00
-1.312425e+01 1.261681e+00
-1.297353e+01 1.327125e+00
-1.281588e+01 1.380666e+00
-1.265276e+01 1.420813e+00
-1.248580e+01 1.446639e+00
-1.231668e+01 1.457896e+00
-1.214707e+01 1.455061e+00
-1.197857e+01 1.439301e+00
-1.181257e+01 1.412371e+00
-1.165025e+01 1.376454e+00
-1.149251e+01 1.333985e+00
-1.133997e+01 1.287470e+00
-1.119296e+01 1.239333e+00
-1.105154e+01 1.191806e+00
-1.091552e+01 1.146858e+00
-1.078449e+01 1.106162e+00
-1.065788e+01 1.071104e+00
-1.053497e+01 1.042806e+00
-1.041491e+01 1.022166e+00
-1.029677e+01 1.009905e+00
-1.017955e+01 1.006616e+00
-1.006216e+01 1.012805e+00
-9.943472e+00 1.028930e+00
-9.822312e+00 1.055424e+00
-9.697445e+00 1.092716e+00
-9.567590e+00 1.141223e+00
-9.431420e+00 1.201332e+00
-9.287565e+00 1.273355e+00
-9.134628e+00 1.357447e+00
-8.971209e+00 1.453490e+00
-8.795943e+00 1.560930e+00
-8.607567e+00 1.678567e+00
-8.405007e+00 1.804313e+00
-8.187493e+00 1.934941e+00
-7.954711e+00 2.065893e+00
-7.706955e+00 2.191223e+00
-7.445284e+00 2.303795e+00
-7.171635e+00 2.395810e+00
-6.888847e+00 2.459685e+00
-6.600578e+00 2.489163e+00
-6.311081e+00 2.480384e+00
-6.024883e+00 2.432602e+00
-5.746408e+00 2.348297e+00
-5.479628e+00 2.232636e+00
-5.227801e+00 2.092475e+00
-4.993349e+00 1.935221e+00
-4.777846e+00 1.767842e+00
-4.582117e+00 1.596215e+00
-4.406380e+00 1.424817e+00
-4.250417e+00 1.256712e+00
-4.113730e+00 1.093706e+00
-3.995671e+00 9.365890e-01
-3.895546e+00 7.853905e-01
-3.812692e+00 6.396010e-01
-3.746527e+00 4.983556e-01
-3.696585e+00 3.605690e-01
-3.662532e+00 2.250323e-01
-3.644180e+00 9.047816e-02
-3.641488e+00 -4.437553e-02
-3.654567e+00 -1.807956e-01
-3.683670e+00 -3.200076e-01
-3.729189e+00 -4.631661e-01
-3.791647e+00 -6.113133e-01
-3.871676e+00 -7.653156e-01
-3.969995e+00 -9.257702e-01
-4.087371e+00 -1.092872e+00
-4.224562e+00 -1.266237e+00
-4.382236e+00 -1.444684e+00
-4.560868e+00 -1.625993e+00
-4.760600e+00 -1.806694e+00
-4.981094e+00 -1.981942e+00
-5.221371e+00 -2.145604e+00
-5.479678e+00 -2.290652e+00
-5.753428e+00 -2.409911e+00
-6.039244e+00 -2.497132e+00
-6.333129e+00 -2.548153e+00
-6.630773e+00 -2.561840e+00
-6.927933e+00 -2.540489e+00
-7.220821e+00 -2.489537e+00
-7.506424e+00 -2.416680e+00
-7.782699e+00 -2.330684e+00
-8.048628e+00 -2.240251e+00
-8.304160e+00 -2.153152e+00
-8.550067e+00 -2.075743e+00
-8.787770e+00 -2.012804e+00
-9.019158e+00 -1.967605e+00
-9.246416e+00 -1.942056e+00
-9.471887e+00 -1.936888e+00
-9.697929e+00 -1.951758e+00
-9.926807e+00 -1.985296e+00
-1.016056e+01 -2.035060e+00
-1.040088e+01 -2.097449e+00
-1.064896e+01 -2.167614e+00
-1.090537e+01 -2.239448e+00
-1.116989e+01 -2.305750e+00
-1.144142e+01 -2.358639e+00
-1.171794e+01 -2.390255e+00
-1.199656e+01 -2.393677e+00
-1.227369e+01 -2.363863e+00
-1.254527e+01 -2.298386e+00
-1.280718e+01 -2.197706e+00
-1.305545e+01 -2.064908e+00
-1.328665e+01 -1.904986e+00
-1.349794e+01 -1.723908e+00
-1.368723e+01 -1.527709e+00
-1.385308e+01 -1.321801e+00
-1.399463e+01 -1.110578e+00
-1.411145e+01 -8.972802e-01
-1.420344e+01 -6.840584e-01
-1.427069e+01 -4.721482e-01
-1.431338e+01 -2.620941e-01
-1.433175e+01 -5.398214e-02
-1.432602e+01 1.523395e-01
-1.429637e+01 3.570540e-01
-1.424299e+01 5.601819e-01
-1.416608e+01 7.613927e-01
-1.406591e+01 9.598248e-01
-1.394288e+01 1.153921e+00
-1.379764e+01 1.341302e+00
-1.363114e+01 1.518721e+00
-1.344476e+01 1.682145e+00
-1.324040e+01 1.827002e+00
-1.302050e+01 1.948633e+00
-1.278800e+01 2.042898e+00
-1.254627e+01 2.106846e+00
-1.229894e+01 2.139299e+00
-1.204962e+01 2.141183e+00
-1.180173e+01 2.115499e+00
-1.155821e+01 2.066953e+00
-1.132139e+01 2.001338e+00
-1.109290e+01 1.924839e+00
-1.087365e+01 1.843415e+00
-1.066390e+01 1.762354e+00
-1.046335e+01 1.686029e+00
-1.027123e+01 1.617832e+00
-1.008645e+01 1.560231e+00
-9.907672e+00 1.514888e+00
-9.733405e+00 1.482802e+00
-9.562075e+00 1.464442e+00
-9.392080e+00 1.459839e+00
-9.221835e+00 1.468652e+00
-9.049815e+00 1.490180e+00
-8.874602e+00 1.523340e+00
-8.694925e+00 1.566613e+00
-8.509721e+00 1.617967e+00
-8.318195e+00 1.674773e+00
-8.119898e+00 1.733746e+00
-7.914802e+00 1.790942e+00
-7.703371e+00 1.841840e+00
-7.486621e+00 1.881545e+00
-7.266142e+00 1.905120e+00
-7.044082e+00 1.908023e+00
-6.823071e+00 1.886577e+00
-6.606094e+00 1.838392e+00
-6.396329e+00 1.762626e+00
-6.196955e+00 1.660026e+00
-6.010982e+00 1.532738e+00
-5.841106e+00 1.383941e+00
-5.689613e+00 1.217401e+00
-5.558340e+00 1.037039e+00
-5.448674e+00 8.465928e-01
-5.361590e+00 6.494054e-01
-5.297700e+00 4.483377e-01
-5.257314e+00 2.457887e-01
-5.240481e+00 4.378726e-02
-5.247033e+00 -1.558729e-01
-5.276597e+00 -3.514830e-01
-5.328601e+00 -5.412745e-01
-5.402257e+00 -7.232990e-01
-5.496534e+00 -8.953520e-01
-5.610132e+00 -1.054957e+00
-5.741447e+00 -1.199425e+00
-5.888557e+00 -1.326004e+00
-6.049227e+00 -1.432096e+00
-6.220941e+00 -1.515540e+00
-6.400973e+00 -1.574887e+00
-6.586479e+00 -1.609633e+00
-6.774618e+00 -1.620345e+00
-6.962680e+00 -1.608642e+00
-7.148194e+00 -1.577041e+00
-7.329024e+00 -1.528693e+00
-7.503422e+00 -1.467073e+00
-7.670048e+00 -1.395667e+00
-7.827955e+00 -1.317723e+00
-7.976553e+00 -1.236068e+00
-8.115548e+00 -1.153015e+00
-8.244886e+00 -1.070333e+00
-8.364689e+00 -9.892782e-01
-8.475196e+00 -9.106444e-01
-8.576716e+00 -8.348405e-01
-8.669586e+00 -7.619648e-01
-8.754142e+00 -6.918753e-01
-8.830689e+00 -6.242512e-01
-8.899490e+00 -5.586437e-01
-8.960749e+00 -4.945155e-01
-9.014603e+00 -4.312714e-01
-9.061120e+00 -3.682796e-01
-9.100290e+00 -3.048868e-01
-9.132029e+00 -2.404276e-01
-9.156173e+00 -1.742291e-01
-9.172480e+00 -1.056126e-01
-9.180629e+00 -3.389242e-02
-9.180220e+00 4.162663e-02
-9.170768e+00 1.216526e-01
-9.151707e+00 2.069093e-01
-9.122386e+00 2.981372e-01
-9.082067e+00 3.960902e-01
-9.029922e+00 5.015252e-01
-8.965037e+00 6.151810e-01
-8.886417e+00 7.377391e-01
-8.792990e+00 8.697622e-01
-8.683633e+00 1.011599e+00
-8.557199e+00 1.163249e+00
-8.412572e+00 1.324182e+00
-8.248737e+00 1.493109e+00
-8.064887e+00 1.667730e+00
-7.860554e+00 1.844489e+00
-7.635762e+00 2.018426e+00
-7.391198e+00 2.183215e+00
-7.128344e+00 2.331522e+00
-6.849563e+00 2.455749e+00
-6.558065e+00 2.549127e+00
-6.257737e+00 2.606959e+00
-5.952842e+00 2.627673e+00
-5.647614e+00 2.613333e+00
-5.345843e+00 2.569406e+00
-5.050525e+00 2.503879e+00
-4.763642e+00 2.426010e+00
-4.486084e+00 2.345090e+00
-4.217707e+00 2.269492e+00
-3.957473e+00 2.206111e+00
-3.703644e+00 2.160151e+00
-3.453969e+00 2.135138e+00
-3.205884e+00 2.133036e+00
-2.956679e+00 2.154339e+00
-2.703673e+00 2.198100e+00
-2.444381e+00 2.261854e+00
-2.176698e+00 2.341479e+00
-1.899106e+00 2.431055e+00
-1.610878e+00 2.522849e+00
-1.312285e+00 2.607584e+00
-1.004732e+00 2.675130e+00
-6.908043e-01 2.715640e+00
-3.741422e-01 2.720989e+00
-5.916523e-02 2.686153e+00
2.493490e-01 2.610072e+00
5.467363e-01 2.495687e+00
8.288717e-01 2.349131e+00
1.092465e+00 2.178377e+00
1.335190e+00 1.991794e+00
1.555660e+00 1.796998e+00
1.753293e+00 1.600148e+00
1.928127e+00 1.405707e+00
2.080621e+00 1.216513e+00
2.211484e+00 1.034042e+00
2.321532e+00 8.587180e-01
2.411582e+00 6.902117e-01
2.482384e+00 5.276946e-01
2.534571e+00 3.700274e-01
2.568631e+00 2.158971e-01
2.584895e+00 6.391059e-02
2.583532e+00 -8.734143e-02
2.564545e+00 -2.392384e-01
2.527783e+00 -3.930892e-01
2.472947e+00 -5.500853e-01
2.399610e+00 -7.112378e-01
2.307244e+00 -8.772869e-01
2.195253e+00 -1.048575e+00
2.063034e+00 -1.224876e+00
1.910054e+00 -1.405189e+00
1.735953e+00 -1.587500e+00
1.540672e+00 -1.768573e+00
1.324611e+00 -1.943824e+00
1.088776e+00 -2.107379e+00
8.349189e-01 -2.252431e+00
5.656037e-01 -2.371938e+00
2.841800e-01 -2.459640e+00
-5.374657e-03 -2.511189e+00
-2.987358e-01 -2.525093e+00
-5.915968e-01 -2.503171e+00
-8.800484e-01 -2.450341e+00
-1.160897e+00 -2.373815e+00
-1.431866e+00 -2.281969e+00
-1.691668e+00 -2.183225e+00
-1.939954e+00 -2.085177e+00
-2.177183e+00 -1.994086e+00
-2.404455e+00 -1.914702e+00
-2.623338e+00 -1.850321e+00
-2.835706e+00 -1.802965e+00
-3.043606e+00 -1.773590e+00
-3.249140e+00 -1.762262e+00
-3.454376e+00 -1.768280e+00
-3.661256e+00 -1.790220e+00
-3.871514e+00 -1.825923e+00
-4.086588e+00 -1.872441e+00
-4.307524e+00 -1.925974e+00
-4.534875e+00 -1.981849e+00
-4.768601e+00 -2.034598e+00
-5.007992e+00 -2.078175e+00
-5.251617e+00 -2.106354e+00
-5.497337e+00 -2.113288e+00
-5.742387e+00 -2.094144e+00
-5.983527e+00 -2.045686e+00
-6.217252e+00 -1.966659e+00
-6.440032e+00 -1.857852e+00
-6.648537e+00 -1.721848e+00
-6.839818e+00 -1.562510e+00
-7.011420e+00 -1.384365e+00
-7.161425e+00 -1.192023e+00
-7.288432e+00 -9.897366e-01
-7.391503e+00 -7.811347e-01
-7.470079e+00 -5.691361e-01
-7.523903e+00 -3.559907e-01
-7.552944e+00 -1.434109e-01
-7.557351e+00 6.725106e-02
-7.537415e+00 2.748068e-01
-7.493568e+00 4.780383e-01
-7.426393e+00 6.755221e-01
-7.336658e+00 8.654844e-01
-7.225362e+00 1.045708e+00
-7.093791e+00 1.213513e+00
-6.943566e+00 1.365828e+00
-6.776677e+00 1.499384e+00
-6.595495e+00 1.611003e+00
-6.402736e+00 1.697983e+00
-6.201384e+00 1.758486e+00
-5.994571e+00 1.791863e+00
-5.785425e+00 1.798833e+00
-5.576909e+00 1.781462e+00
-5.371681e+00 1.742946e+00
-5.171974e+00 1.687249e+00
-4.979539e+00 1.618683e+00
-4.795623e+00 1.541508e+00
-4.620996e+00 1.459618e+00
-4.456007e+00 1.376338e+00
-4.300657e+00 1.294338e+00
-4.154673e+00 1.215620e+00
-4.017587e+00 1.141585e+00
-3.888798e+00 1.073118e+00
-3.767627e+00 1.010690e+00
-3.653359e+00 9.544537e-01
-3.545278e+00 9.043348e-01
-3.442683e+00 8.601005e-01
-3.344908e+00 8.214177e-01
-3.251330e+00 7.878965e-01
-3.161372e+00 7.591214e-01
-3.074506e+00 7.346736e-01
-2.990254e+00 7.141454e-01
-2.908180e+00 6.971493e-01
-2.827897e+00 6.833221e-01
-2.749054e+00 6.723266e-01
-2.671341e+00 6.638507e-01
-2.594483e+00 6.576051e-01
-2.518234e+00 6.533199e-01
-2.442382e+00 6.507406e-01
-2.366743e+00 6.496236e-01
-2.291160e+00 6.497321e-01
-2.215505e+00 6.508317e-01
-2.139675e+00 6.526868e-01
-2.063598e+00 6.550572e-01
-1.987226e+00 6.576958e-01
-1.910545e+00 6.603473e-01
-1.833566e+00 6.627478e-01
-1.756336e+00 6.646263e-01
-1.678932e+00 6.657070e-01
-1.601461e+00 6.657138e-01
-1.524065e+00 6.643762e-01
-1.446916e+00 6.614360e-01
-1.370213e+00 6.566561e-01
-1.294184e+00 6.498293e-01
-1.219077e+00 6.407881e-01
-1.145157e+00 6.294132e-01
-1.072699e+00 6.156422e-01
-1.001983e+00 5.994763e-01
-9.332850e-01 5.809847e-01
-8.668670e-01 5.603069e-01
-8.029724e-01 5.376524e-01
-7.418157e-01 5.132969e-01
-6.835758e-01 4.875762e-01
-6.283895e-01 4.608782e-01
-5.763459e-01 4.336318e-01
-5.274823e-01 4.062954e-01
-4.817817e-01 3.793439e-01
-4.391715e-01 3.532560e-01
-3.995236e-01 3.285006e-01
-3.626568e-01 3.055255e-01
-3.283394e-01 2.847456e-01
-2.962938e-01 2.665333e-01
-2.662022e-01 2.512097e-01
-2.377124e-01 2.390381e-01
-2.104454e-01 2.302182e-01
-1.840029e-01 2.248826e-01
-1.579752e-01 2.230941e-01
-1.319492e-01 2.248451e-01
-1.055170e-01 2.300581e-01
-7.828354e-02 2.385875e-01
-4.987461e-02 2.502228e-01
-1.994403e-02 2.646930e-01
1.181962e-02 2.816722e-01
4.568693e-02 3.007864e-01
8.188256e-02 3.216212e-01
1.205810e-01 3.437307e-01
1.619036e-01 3.666472e-01
2.059164e-01 3.898916e-01
2.526296e-01 4.129843e-01
3.019981e-01 4.354562e-01
3.539234e-01 4.568596e-01
4.082566e-01 4.767788e-01
4.648027e-01 4.948384e-01
5.233259e-01 5.107120e-01
5.835554e-01 5.241273e-01
6.451921e-01 5.348698e-01
7.079154e-01 5.427835e-01
7.713899e-01 5.477700e-01
8.352719e-01 5.497843e-01
8.992153e-01 5.488287e-01
9.628766e-01 5.449451e-01
1.025919e+00 5.382062e-01
1.088016e+00 5.287055e-01
1.148851e+00 5.165475e-01
1.208123e+00 5.018379e-01
1.265539e+00 4.846746e-01
1.320820e+00 4.651399e-01
1.373693e+00 4.432939e-01
1.423891e+00 4.191685e-01
1.471149e+00 3.927642e-01
1.515201e+00 3.640470e-01
1.555774e+00 3.329470e-01
1.592585e+00 2.993588e-01
1.625336e+00 2.631422e-01
1.653712e+00 2.241245e-01
1.677376e+00 1.821041e-01
1.695965e+00 1.368548e-01
1.709089e+00 8.813189e-02
1.716329e+00 3.567976e-02
1.717237e+00 -2.075859e-02
1.711334e+00 -8.142961e-02
1.698115e+00 -1.465544e-01
1.677050e+00 -2.163104e-01
1.647593e+00 -2.908087e-01
1.609191e+00 -3.700672e-01
1.561294e+00 -4.539783e-01
1.503375e+00 -5.422722e-01
1.434950e+00 -6.344764e-01
1.355602e+00 -7.298743e-01
1.265015e+00 -8.274655e-01
1.163007e+00 -9.259366e-01
1.049569e+00 -1.023648e+00
9.248981e-01 -1.118649e+00
7.894376e-01 -1.208731e+00
6.438963e-01 -1.291523e+00
4.892619e-01 -1.364640e+00
3.267920e-01 -1.425862e+00
1.579824e-01 -1.473345e+00
-1.548752e-02 -1.505811e+00
-1.918309e-01 -1.522710e+00
-3.692434e-01 -1.524297e+00
-5.459972e-01 -1.511629e+00
-7.205302e-01 -1.486469e+00
-8.915187e-01 -1.451122e+00
-1.057929e+00 -1.408232e+00
-1.219044e+00 -1.360572e+00
-1.374469e+00 -1.310861e+00
-1.524114e+00 -1.261627e+00
-1.668169e+00 -1.215113e+00
-1.807064e+00 -1.173239e+00
-1.941436e+00 -1.137602e+00
-2.072089e+00 -1.109502e+00
-2.199962e+00 -1.089986e+00
-2.326106e+00 -1.079902e+00
-2.451660e+00 -1.079951e+00
-2.577839e+00 -1.090736e+00
-2.705923e+00 -1.112794e+00
-2.837254e+00 -1.146627e+00
-2.973230e+00 -1.192703e+00
-3.115300e+00 -1.251438e+00
-3.264957e+00 -1.323157e+00
-3.423722e+00 -1.408006e+00
-3.593119e+00 -1.505827e+00
-3.774624e+00 -1.615984e+00
-3.969603e+00 -1.737134e+00
-4.179211e+00 -1.866961e+00
-4.404265e+00 -2.001912e+00
-4.645084e+00 -2.136995e+00
-4.901323e+00 -2.265752e+00
-5.171807e+00 -2.380507e+00
-5.454428e+00 -2.473004e+00
-5.746132e+00 -2.535418e+00
-6.043036e+00 -2.561571e+00
-6.340694e+00 -2.548063e+00
-6.634456e+00 -2.494931e+00
-6.919884e+00 -2.405616e+00
-7.193100e+00 -2.286233e+00
-7.451044e+00 -2.144415e+00
-7.691566e+00 -1.988082e+00
-7.913410e+00 -1.824452e+00
-8.116084e+00 -1.659436e+00
-8.299696e+00 -1.497407e+00
-8.464776e+00 -1.341259e+00
-8.612114e+00 -1.192621e+00
-8.742629e+00 -1.052132e+00
-8.857270e+00 -9.197170e-01
-8.956948e+00 -7.948146e-01
-9.042490e+00 -6.765626e-01
-9.114610e+00 -5.639298e-01
-9.173897e+00 -4.558072e-01
-9.220812e+00 -3.510663e-01
-9.255682e+00 -2.485929e-01
-9.278708e+00 -1.473026e-01
-9.289966e+00 -4.614549e-02
-9.289412e+00 5.589763e-02
-9.276885e+00 1.598222e-01
-9.252109e+00 2.666080e-01
-9.214694e+00 3.772244e-01
-9.164139e+00 4.926299e-01
-9.099832e+00 6.137603e-01
-9.021054e+00 7.415010e-01
-8.926990e+00 8.766355e-01
-8.816741e+00 1.019761e+00
-8.689359e+00 1.171166e+00
-8.543884e+00 1.330650e+00
-8.379423e+00 1.497305e+00
-8.195239e+00 1.669251e+00
-7.990885e+00 1.843364e+00
-7.766360e+00 2.015075e+00
-7.522282e+00 2.178335e+00
-7.260047e+00 2.325870e+00
-6.981942e+00 2.449827e+00
-6.691150e+00 2.542815e+00
-6.391627e+00 2.599168e+00
-6.087829e+00 2.616124e+00
-5.784328e+00 2.594509e+00
-5.485389e+00 2.538707e+00
-5.194594e+00 2.455884e+00
-4.914589e+00 2.354766e+00
-4.646975e+00 2.244349e+00
-4.392345e+00 2.132853e+00
-4.150413e+00 2.027085e+00
-3.920196e+00 1.932204e+00
-3.700207e+00 1.851761e+00
-3.488627e+00 1.787910e+00
-3.283458e+00 1.741655e+00
-3.082639e+00 1.713088e+00
-2.884143e+00 1.701556e+00
-2.686057e+00 1.705764e+00
-2.486656e+00 1.723812e+00
-2.284468e+00 1.753185e+00
-2.078353e+00 1.790720e+00
-1.867580e+00 1.832580e+00
-1.651898e+00 1.874287e+00
-1.431613e+00 1.910836e+00
-1.207632e+00 1.936933e+00
-9.814766e-01 1.947361e+00
-7.552511e-01 1.937432e+00
-5.315497e-01 1.903468e+00
-3.133164e-01 1.843195e+00
-1.036662e-01 1.755968e+00
9.430611e-02 1.642753e+00
2.777016e-01 1.505896e+00
4.439552e-01 1.348717e+00
5.909227e-01 1.175052e+00
7.169155e-01 9.888322e-01
8.206919e-01 7.937656e-01
9.014185e-01 5.931467e-01
9.586180e-01 3.897960e-01
9.921150e-01 1.860958e-01
1.001991e+00 -1.590725e-02
9.885508e-01 -2.143649e-01
9.523126e-01 -4.074809e-01
8.940054e-01 -5.933782e-01
8.145868e-01 -7.699976e-01
7.152673e-01 -9.350468e-01
5.975374e-01 -1.086016e+00
4.631881e-01 -1.220272e+00
3.143163e-01 -1.335224e+00
1.533062e-01 -1.428566e+00
-1.721850e-02 -1.498533e+00
-1.944725e-01 -1.544147e+00
-3.756113e-01 -1.565390e+00
-5.578473e-01 -1.563254e+00
-7.385641e-01 -1.539666e+00
-9.154146e-01 -1.497289e+00
-1.086391e+00 -1.439247e+00
-1.249863e+00 -1.368833e+00
-1.404577e+00 -1.289233e+00
-1.549637e+00 -1.203320e+00
-1.684452e+00 -1.113517e+00
-1.808688e+00 -1.021733e+00
-1.922198e+00 -9.293625e-01
-2.024973e+00 -8.373186e-01
-2.117083e+00 -7.460947e-01
-2.198635e+00 -6.558337e-01
-2.269735e+00 -5.663968e-01
-2.330460e+00 -4.774263e-01
-2.380835e+00 -3.883991e-01
-2.420817e+00 -2.986711e-01
-2.450284e+00 -2.075110e-01
-2.469021e+00 -1.141285e-01
-2.476724e+00 -1.769512e-02
-2.472988e+00 8.263667e-02
-2.457310e+00 1.877157e-01
-2.429088e+00 2.983707e-01
-2.387629e+00 4.153829e-01
-2.332151e+00 5.394463e-01
-2.261799e+00 6.711118e-01
-2.175668e+00 8.107083e-01
-2.072830e+00 9.582358e-01
-1.952386e+00 1.113227e+00
-1.813523e+00 1.274580e+00
-1.655604e+00 1.440376e+00
-1.478271e+00 1.607710e+00
-1.281567e+00 1.772584e+00
-1.066063e+00 1.929941e+00
-8.329683e-01 2.073906e+00
-5.842025e-01 2.198296e+00
-3.223846e-01 2.297388e+00
-5.072902e-02 2.366829e+00
2.271653e-01 2.404488e+00
5.076085e-01 2.410988e+00
7.871494e-01 2.389767e+00
1.062880e+00 2.346612e+00
1.332663e+00 2.288844e+00
1.595258e+00 2.224371e+00
1.850336e+00 2.160845e+00
2.098412e+00 2.105066e+00
2.340727e+00 2.062657e+00
2.579102e+00 2.037953e+00
2.815788e+00 2.034030e+00
