# omega0=1, alpha=3
# theta0=0.1, theta_dot0=0
# t_start=0, t_end=50, h=0.00911928
#   t          x(t)                 v(t)       
3.009363064396598e+00 3.712254313298200e-02 -1.415941019317893e-02
3.100555884529828e+00 3.585336714651386e-02 -1.367825002411611e-02
3.191748704663059e+00 3.462734705230969e-02 -1.321286965278150e-02
3.282941524796289e+00 3.344306191825436e-02 -1.276286948389581e-02
3.374134344929519e+00 3.229912801936276e-02 -1.232783436408304e-02
3.465327165062749e+00 3.119419993885272e-02 -1.190734026333682e-02
3.556519985195979e+00 3.012697113242757e-02 -1.150095942759360e-02
3.647712805329209e+00 2.909617407964307e-02 -1.110826433038377e-02
3.738905625462440e+00 2.810058011963078e-02 -1.072883068179677e-02
3.830098445595670e+00 2.713899904750433e-02 -1.036223969807496e-02
3.921291265728900e+00 2.621027853128525e-02 -1.000807979189810e-02
4.012484085862130e+00 2.531330339620299e-02 -9.665947809354159e-03
4.103676905995361e+00 2.444699481300625e-02 -9.335449912763230e-03
4.194869726128591e+00 2.361030941888106e-02 -9.016202187390306e-03
4.286062546261821e+00 2.280223839324377e-02 -8.707831033440505e-03
4.377255366395051e+00 2.202180650569980e-02 -8.409973391622815e-03
4.468448186528281e+00 2.126807114954533e-02 -8.122276840245118e-03
4.559641006661511e+00 2.054012137111216e-02 -7.844399593672955e-03
4.650833826794742e+00 1.983707690283971e-02 -7.576010425581183e-03
4.742026646927972e+00 1.915808720605989e-02 -7.316788535385119e-03
4.833219467061202e+00 1.850233052799265e-02 -7.066423372266595e-03
4.924412287194432e+00 1.786901297628365e-02 -6.824614428083501e-03
5.015605107327662e+00 1.725736761350232e-02 -6.591071007989357e-03
5.106797927460892e+00 1.666665357330619e-02 -6.365511985651280e-03
5.197990747594122e+00 1.609615519942103e-02 -6.147665548429227e-03
5.289183567727353e+00 1.554518120815457e-02 -5.937268936678823e-03
5.380376387860583e+00 1.501306387482641e-02 -5.734068180395833e-03
5.471569207993813e+00 1.449915824423896e-02 -5.537817835677578e-03
5.562762028127043e+00 1.400284136511562e-02 -5.348280722893023e-03
5.653954848260273e+00 1.352351154828222e-02 -5.165227667994710e-03
5.745147668393503e+00 1.306058764825370e-02 -4.988437248045987e-03
5.836340488526734e+00 1.261350836780373e-02 -4.817695541754806e-03
5.927533308659964e+00 1.218173158503310e-02 -4.652795885584582e-03
6.018726128793194e+00 1.176473370240918e-02 -4.493538635839902e-03
6.109918948926424e+00 1.136200901721857e-02 -4.339730936990287e-03
6.201111769059654e+00 1.097306911285608e-02 -4.191186496390420e-03
6.292304589192884e+00 1.059744227036288e-02 -4.047725365474145e-03
6.383497409326115e+00 1.023467289962215e-02 -3.909173727436870e-03
6.474690229459345e+00 9.884320989621926e-03 -3.775363691372992e-03
6.565883049592575e+00 9.545961577199240e-03 -3.646133092798409e-03
6.657075869725805e+00 9.219184233687760e-03 -3.521325300460637e-03
6.748268689859035e+00 8.903592568900632e-03 -3.400789029318605e-03
6.839461509992265e+00 8.598803751891914e-03 -3.284378159559339e-03
6.930654330125495e+00 8.304448047952552e-03 -3.171951561508166e-03
7.021847150258726e+00 8.020168371310261e-03 -3.063372926281980e-03
7.113039970391956e+00 7.745619853016614e-03 -2.958510602030652e-03
7.204232790525186e+00 7.480469423518934e-03 -2.857237435609233e-03
7.295425610658416e+00 7.224395409428898e-03 -2.759430619522835e-03
7.386618430791646e+00 6.977087144014275e-03 -2.664971543986516e-03
7.477811250924876e+00 6.738244590954449e-03 -2.573745653943879e-03
7.569004071058107e+00 6.507577980914590e-03 -2.485642310890201e-03
7.660196891191337e+00 6.284807460507255e-03 -2.400554659348577e-03
7.751389711324567e+00 6.069662753223919e-03 -2.318379497850606e-03
7.842582531457797e+00 5.861882831932248e-03 -2.239017154276478e-03
7.933775351591027e+00 5.661215602548119e-03 -2.162371365412881e-03
8.024968171724257e+00 5.467417598503992e-03 -2.088349160590788e-03
8.116160991857488e+00 5.280253685647792e-03 -2.016860749268982e-03
8.207353811990718e+00 5.099496777218417e-03 -1.947819412432926e-03
8.298546632123948e+00 4.924927558555746e-03 -1.881141397682382e-03
8.389739452257178e+00 4.756334221214384e-03 -1.816745817885009e-03
8.480932272390408e+00 4.593512206161425e-03 -1.754554553276813e-03
8.572125092523638e+00 4.436263955749180e-03 -1.694492156894097e-03
8.663317912656868e+00 4.284398674164185e-03 -1.636485763225097e-03
8.754510732790099e+00 4.137732096063848e-03 -1.580464999973086e-03
8.845703552923329e+00 3.996086263121795e-03 -1.526361902826149e-03
8.936896373056559e+00 3.859289308212359e-03 -1.474110833132231e-03
9.028089193189789e+00 3.727175246973800e-03 -1.423648398381354e-03
9.119282013323019e+00 3.599583776498587e-03 -1.374913375400064e-03
9.210474833456249e+00 3.476360080907627e-03 -1.327846636166343e-03
9.301667653589480e+00 3.357354643573548e-03 -1.282391076156187e-03
9.392860473722710e+00 3.242423065766090e-03 -1.238491545136013e-03
9.484053293855940e+00 3.131425891500383e-03 -1.196094780317916e-03
9.575246113989170e+00 3.024228438376299e-03 -1.155149341797524e-03
9.666438934122400e+00 2.920700634204292e-03 -1.115605550196916e-03
9.757631754255630e+00 2.820716859220065e-03 -1.077415426437621e-03
9.848824574388860e+00 2.724155793697157e-03 -1.040532633571259e-03
9.940017394522091e+00 2.630900270772994e-03 -1.004912420597799e-03
1.003121021465532e+01 2.540837134310270e-03 -9.705115682037589e-04
1.012240303478855e+01 2.453857101621561e-03 -9.372883363549725e-04
1.021359585492178e+01 2.369854630890959e-03 -9.052024136807206e-04
1.030478867505501e+01 2.288727793132141e-03 -8.742148685881848e-04
1.039598149518824e+01 2.210378148527822e-03 -8.442881020482252e-04
1.048717431532147e+01 2.134710627000757e-03 -8.153858019954885e-04
1.057836713545470e+01 2.061633412871623e-03 -7.874728992877778e-04
1.066955995558793e+01 1.991057833464025e-03 -7.605155251714802e-04
1.076075277572116e+01 1.922898251521637e-03 -7.344809702016563e-04
1.085194559585439e+01 1.857071961307094e-03 -7.093376445671341e-04
1.094313841598762e+01 1.793499088256730e-03 -6.850550397726372e-04
1.103433123612085e+01 1.732102492069509e-03 -6.616036916316091e-04
1.112552405625408e+01 1.672807673112698e-03 -6.389551445249652e-04
1.121671687638731e+01 1.615542682030809e-03 -6.170819168825329e-04
1.130790969652054e+01 1.560238032448225e-03 -5.959574678454033e-04
1.139910251665377e+01 1.506826616659676e-03 -5.755561650688449e-04
1.149029533678700e+01 1.455243624206341e-03 -5.558532536268050e-04
1.158148815692023e+01 1.405426463238840e-03 -5.368248259803465e-04
1.167268097705346e+01 1.357314684571763e-03 -5.184477929736526e-04
1.176387379718669e+01 1.310849908337647e-03 -5.006998558224759e-04
1.185506661731992e+01 1.265975753151440e-03 -4.835594790610995e-04
1.194625943745315e+01 1.222637767699556e-03 -4.670058644150383e-04
1.203745225758638e+01 1.180783364670550e-03 -4.510189255678244e-04
1.212864507771961e+01 1.140361756947278e-03 -4.355792637913061e-04
1.221983789785284e+01 1.101323895983148e-03 -4.206681444099237e-04
1.231103071798607e+01 1.063622412287730e-03 -4.062674740704440e-04
1.240222353811930e+01 1.027211557949522e-03 -3.923597787896007e-04
1.249341635825254e+01 9.920471511261528e-04 -3.789281827530339e-04
1.258460917838577e+01 9.580865224347067e-04 -3.659563878398279e-04
1.267580199851900e+01 9.252884631771116e-04 -3.534286538478261e-04
1.276699481865223e+01 8.936131753378053e-04 -3.413297793957489e-04
1.285818763878546e+01 8.630222232930118e-04 -3.296450834789582e-04
1.294938045891869e+01 8.334784871730484e-04 -3.183603876565077e-04
1.304057327905192e+01 8.049461178210864e-04 -3.074619988478779e-04
1.313176609918515e+01 7.773904932937195e-04 -2.969366927185344e-04
1.322295891931838e+01 7.507781768505729e-04 -2.867716976341632e-04
1.331415173945161e+01 7.250768763819816e-04 -2.769546791641230e-04
1.340534455958484e+01 7.002554052255163e-04 -2.674737251153204e-04
1.349653737971807e+01 6.762836443238208e-04 -2.583173310783576e-04
1.358773019985130e+01 6.531325056778464e-04 -2.494743864684223e-04
1.367892301998453e+01 6.307738970511444e-04 -2.409341610439869e-04
1.377011584011776e+01 6.091806878823928e-04 -2.326862918869684e-04
1.386130866025099e+01 5.883266763648022e-04 -2.247207708285535e-04
1.395250148038422e+01 5.681865576524541e-04 -2.170279323054378e-04
1.404369430051745e+01 5.487358931550016e-04 -2.095984416317481e-04
1.413488712065068e+01 5.299510808834745e-04 -2.024232836724212e-04
1.422607994078391e+01 5.118093268112090e-04 -1.954937519042989e-04
1.431727276091714e+01 4.942886172151571e-04 -1.888014378516696e-04
1.440846558105037e+01 4.773676919640109e-04 -1.823382208834395e-04
1.449965840118360e+01 4.610260187207359e-04 -1.760962583595574e-04
1.459085122131683e+01 4.452437680282121e-04 -1.700679761147381e-04
1.468204404145006e+01 4.300017892477491e-04 -1.642460592679389e-04
1.477323686158329e+01 4.152815873212844e-04 -1.586234433464411e-04
1.486442968171652e+01 4.010653003290680e-04 -1.531933057137664e-04
1.495562250184975e+01 3.873356778156010e-04 -1.479490572910288e-04
1.504681532198298e+01 3.740760598575315e-04 -1.428843345616788e-04
1.513800814211621e+01 3.612703568481083e-04 -1.379929918499377e-04
1.522920096224944e+01 3.489030299736645e-04 -1.332690938635565e-04
1.532039378238267e+01 3.369590723584395e-04 -1.287069084918489e-04
1.541158660251590e+01 3.254239908548638e-04 -1.243008998502621e-04
1.550277942264913e+01 3.142837884572081e-04 -1.200457215630456e-04
1.559397224278236e+01 3.035249473172602e-04 -1.159362102758684e-04
1.568516506291559e+01 2.931344123414192e-04 -1.119673793905125e-04
1.577635788304882e+01 2.830995753493045e-04 -1.081344130140423e-04
1.586755070318205e+01 2.734082597746590e-04 -1.044326601151063e-04
1.595874352331528e+01 2.640487058899800e-04 -1.008576288802827e-04
1.604993634344851e+01 2.550095565369514e-04 -9.740498126361969e-05
1.614112916358174e+01 2.462798433453619e-04 -9.407052772275799e-05
1.623232198371497e+01 2.378489734237864e-04 -9.085022213524849e-05
1.632351480384820e+01 2.297067165058826e-04 -8.774015688889647e-05
1.641470762398143e+01 2.218431925367048e-04 -8.473655814017538e-05
1.650590044411466e+01 2.142488596839717e-04 -8.183578123495690e-05
1.659709326424789e+01 2.069145027597425e-04 -7.903430628600081e-05
1.668828608438112e+01 1.998312220384506e-04 -7.632873390183867e-05
1.677947890451435e+01 1.929904224577266e-04 -7.371578106186851e-05
1.687067172464758e+01 1.863838031889085e-04 -7.119227713265595e-05
1.696186454478081e+01 1.800033475645808e-04 -6.875516002060729e-05
1.705305736491404e+01 1.738413133509234e-04 -6.640147245634712e-05
1.714425018504727e+01 1.678902233530646e-04 -6.412835840629099e-05
1.723544300518050e+01 1.621428563420394e-04 -6.193305960705988e-05
1.732663582531373e+01 1.565922382923438e-04 -5.981291221853063e-05
1.741782864544696e+01 1.512316339194515e-04 -5.776534359146158e-05
1.750902146558019e+01 1.460545385070267e-04 -5.578786914577097e-05
1.760021428571342e+01 1.410546700139130e-04 -5.387808935568050e-05
1.769140710584665e+01 1.362259614513234e-04 -5.203368683806543e-05
1.778259992597988e+01 1.315625535209804e-04 -5.025242354047855e-05
1.787379274611311e+01 1.270587875052733e-04 -4.853213802543574e-05
1.796498556624634e+01 1.227091984008062e-04 -4.687074284766794e-05
1.805617838637957e+01 1.185085082870033e-04 -4.526622202115698e-05
1.814737120651280e+01 1.144516199217266e-04 -4.371662857288185e-05
1.823856402664603e+01 1.105336105561332e-04 -4.222008218030702e-05
1.832975684677927e+01 1.067497259612679e-04 -4.077476688974601e-05
1.842094966691250e+01 1.030953746591431e-04 -3.937892891283189e-05
1.851214248704573e+01 9.956612235130421e-05 -3.803087449842069e-05
1.860333530717896e+01 9.615768653812238e-05 -3.672896787734549e-05
1.869452812731219e+01 9.286593132228343e-05 -3.547162927752746e-05
1.878572094744542e+01 8.968686239016859e-05 -3.425733300703511e-05
1.887691376757865e+01 8.661662216503683e-05 -3.308460560276592e-05
1.896810658771188e+01 8.365148512612765e-05 -3.195202404250374e-05
1.905929940784511e+01 8.078785328800462e-05 -3.085821401818267e-05
1.915049222797834e+01 7.802225183465357e-05 -2.980184826826181e-05
1.924168504811157e+01 7.535132490303844e-05 -2.878164496718772e-05
1.933287786824480e+01 7.277183151099799e-05 -2.779636616999006e-05
1.942407068837803e+01 7.028064162454241e-05 -2.684481631012318e-05
1.951526350851126e+01 6.787473235977744e-05 -2.592584074873084e-05
1.960645632864449e+01 6.555118431484786e-05 -2.503832437357379e-05
1.969764914877772e+01 6.330717802744879e-05 -2.418119024591994e-05
1.978884196891095e+01 6.113999055360682e-05 -2.335339829375552e-05
1.988003478904418e+01 5.904699216357912e-05 -2.255394404973112e-05
1.997122760917741e+01 5.702564315086152e-05 -2.178185743231168e-05
2.006242042931064e+01 5.507349075043345e-05 -2.103620156865102e-05
2.015361324944387e+01 5.318816616250011e-05 -2.031607165776284e-05
2.024480606957710e+01 5.136738167812068e-05 -1.962059387260863e-05
2.033599888971033e+01 4.960892790323437e-05 -1.894892429977018e-05
2.042719170984356e+01 4.791067107771623e-05 -1.830024791542025e-05
2.051838452997679e+01 4.627055048620931e-05 -1.767377759634859e-05
2.060957735011002e+01 4.468657595759145e-05 -1.706875316484349e-05
2.070077017024325e+01 4.315682545004267e-05 -1.648444046626966e-05
2.079196299037648e+01 4.167944271878247e-05 -1.592013047822336e-05
2.088315581050971e+01 4.025263506364738e-05 -1.537513845018365e-05
2.097434863064294e+01 3.887467115377537e-05 -1.484880307261588e-05
2.106554145077617e+01 3.754387892675750e-05 -1.434048567451918e-05
2.115673427090940e+01 3.625864355970781e-05 -1.384956944844412e-05
2.124792709104263e+01 3.501740550978922e-05 -1.337545870204034e-05
2.133911991117586e+01 3.381865862181789e-05 -1.291757813522580e-05
2.143031273130909e+01 3.266094830064985e-05 -1.247537214210066e-05
2.152150555144232e+01 3.154286974613192e-05 -1.204830413675855e-05
2.161269837157555e+01 3.046306624847557e-05 -1.163585590217739e-05
2.170389119170878e+01 2.942022754198488e-05 -1.123752696139949e-05
2.179508401184201e+01 2.841308821514119e-05 -1.085283397023795e-05
2.188627683197524e+01 2.744042617511519e-05 -1.048131013077249e-05
2.197746965210847e+01 2.650106116484307e-05 -1.012250462492304e-05
2.206866247224170e+01 2.559385333086762e-05 -9.775982067413667e-06
2.215985529237493e+01 2.471770184020605e-05 -9.441321977463166e-06
2.225104811250816e+01 2.387154354456659e-05 -9.118118268561218e-06
2.234224093264139e+01 2.305435169029269e-05 -8.805978755710952e-06
2.243343375277462e+01 2.226513467246963e-05 -8.504524679540024e-06
2.252462657290785e+01 2.150293483168161e-05 -8.213390246702750e-06
2.261581939304108e+01 2.076682729195934e-05 -7.932222186015591e-06
2.270701221317431e+01 2.005591883850802e-05 -7.660679319787413e-06
2.279820503330754e+01 1.936934683385394e-05 -7.398432149824331e-06
2.288939785344077e+01 1.870627817109455e-05 -7.145162457606817e-06
2.298059067357400e+01 1.806590826298170e-05 -6.900562918153888e-06
2.307178349370723e+01 1.744746006561158e-05 -6.664336727105844e-06
2.316297631384046e+01 1.685018313553652e-05 -6.436197240573031e-06
2.325416913397369e+01 1.627335271915460e-05 -6.215867627313633e-06
2.334536195410692e+01 1.571626887327203e-05 -6.003080532818409e-06
2.343655477424015e+01 1.517825561577129e-05 -5.797577754894784e-06
2.352774759437338e+01 1.465866010535432e-05 -5.599109930356631e-06
2.361894041450661e+01 1.415685184936543e-05 -5.407436232439569e-06
2.371013323463984e+01 1.367222193873280e-05 -5.222324078574599e-06
2.380132605477307e+01 1.320418230910004e-05 -5.043548848165510e-06
2.389251887490630e+01 1.275216502725147e-05 -4.870893610027559e-06
2.398371169503953e+01 1.231562160196499e-05 -4.704148859156720e-06
2.407490451517276e+01 1.189402231845656e-05 -4.543112262510086e-06
2.416609733530600e+01 1.148685559560849e-05 -4.387588413488934e-06
2.425729015543923e+01 1.109362736520171e-05 -4.237388594826543e-06
2.434848297557246e+01 1.071386047239868e-05 -4.092330549593059e-06
2.443967579570569e+01 1.034709409674950e-05 -3.952238260039499e-06
2.453086861583892e+01 9.992883193018694e-06 -3.816941734012592e-06
2.462206143597215e+01 9.650797951154058e-06 -3.686276798681239e-06
2.471325425610538e+01 9.320423274742352e-06 -3.560084901324313e-06
2.480444707623861e+01 9.001358277318972e-06 -3.438212916938073e-06
2.489563989637184e+01 8.693215795920363e-06 -3.320512962429730e-06
2.498683271650507e+01 8.395621921288986e-06 -3.206842217171699e-06
2.507802553663830e+01 8.108215544160673e-06 -3.097062749698802e-06
2.516921835677153e+01 7.830647917083911e-06 -2.991041350338124e-06
2.526041117690476e+01 7.562582231239315e-06 -2.888649369568432e-06
2.535160399703799e+01 7.303693207745760e-06 -2.789762561913024e-06
2.544279681717122e+01 7.053666702957331e-06 -2.694260935176558e-06
2.553398963730445e+01 6.812199327272058e-06 -2.602028604842967e-06
2.562518245743768e+01 6.578998076989951e-06 -2.512953653457724e-06
2.571637527757091e+01 6.353779978773589e-06 -2.426927994823885e-06
2.580756809770414e+01 6.136271746279855e-06 -2.343847242847074e-06
2.589876091783737e+01 5.926209448546150e-06 -2.263610584870295e-06
2.598995373797060e+01 5.723338189728711e-06 -2.186120659344848e-06
2.608114655810383e+01 5.527411799804407e-06 -2.111283437688935e-06
2.617233937823706e+01 5.338192535860703e-06 -2.039008110190575e-06
2.626353219837029e+01 5.155450793611344e-06 -1.969206975816401e-06
2.635472501850352e+01 4.978964828787675e-06 -1.901795335792617e-06
2.644591783863675e+01 4.808520488067547e-06 -1.836691390828982e-06
2.653711065876998e+01 4.643910949215301e-06 -1.773816141861120e-06
2.662830347890321e+01 4.484936470117518e-06 -1.713093294190701e-06
2.671949629903644e+01 4.331404146409985e-06 -1.654449164907188e-06
2.681068911916967e+01 4.183127677401811e-06 -1.597812593478799e-06
2.690188193930290e+01 4.039927140012607e-06 -1.543114855404196e-06
2.699307475943613e+01 3.901628770448484e-06 -1.490289578820135e-06
2.708426757956936e+01 3.768064753351884e-06 -1.439272663963873e-06
2.717546039970259e+01 3.639073018169431e-06 -1.390002205392603e-06
2.726665321983582e+01 3.514497042490699e-06 -1.342418416865549e-06
2.735784603996905e+01 3.394185662119265e-06 -1.296463558797566e-06
2.744903886010228e+01 3.277992887645569e-06 -1.252081868196204e-06
2.754023168023551e+01 3.165777727299023e-06 -1.209219490997239e-06
2.763142450036874e+01 3.057404015864396e-06 -1.167824416716541e-06
2.772261732050197e+01 2.952740249454896e-06 -1.127846415339013e-06
2.781381014063520e+01 2.851659425941438e-06 -1.089236976367990e-06
2.790500296076843e+01 2.754038890844477e-06 -1.051949249961163e-06
2.799619578090166e+01 2.659760188501414e-06 -1.015937990081582e-06
2.808738860103489e+01 2.568708918328974e-06 -9.811594995947710e-07
2.817858142116812e+01 2.480774596006126e-06 -9.475715772453221e-07
2.826977424130135e+01 2.395850519409127e-06 -9.151334664486400e-07
2.836096706143458e+01 2.313833639135986e-06 -8.838058058356858e-07
2.845215988156781e+01 2.234624433463253e-06 -8.535505814907220e-07
2.854335270170104e+01 2.158126787583397e-06 -8.243310808240957e-07
2.863454552183427e+01 2.084247876976240e-06 -7.961118480240897e-07
2.872573834196750e+01 2.012898054772919e-06 -7.688586410337849e-07
2.881693116210073e+01 1.943990742975711e-06 -7.425383900007297e-07
2.890812398223396e+01 1.877442327401712e-06 -7.171191571489975e-07
2.899931680236719e+01 1.813172056222897e-06 -6.925700980249373e-07
2.909050962250042e+01 1.751101941979453e-06 -6.688614240695975e-07
2.918170244263365e+01 1.691156666947469e-06 -6.459643664724005e-07
2.927289526276688e+01 1.633263491746174e-06 -6.238511412622127e-07
2.936408808290011e+01 1.577352167073803e-06 -6.024949155934463e-07
2.945528090303334e+01 1.523354848465005e-06 -5.818697751862866e-07
2.954647372316657e+01 1.471206013966350e-06 -5.619506928815331e-07
2.963766654329980e+01 1.420842384630042e-06 -5.427134982719004e-07
2.972885936343303e+01 1.372202847729356e-06 -5.241348483729252e-07
2.982005218356626e+01 1.325228382602642e-06 -5.061921992978961e-07
2.991124500369950e+01 1.279861989035895e-06 -4.888637789024294e-07
3.000243782383273e+01 1.236048618096998e-06 -4.721285603655012e-07
3.009363064396596e+01 1.193735105337711e-06 -4.559662366748772e-07
3.018482346409919e+01 1.152870106282348e-06 -4.403571959859798e-07
3.027601628423242e+01 1.113404034124859e-06 -4.252824978242919e-07
3.036720910436565e+01 1.075288999558726e-06 -4.107238501024219e-07
3.045840192449888e+01 1.038478752666655e-06 -3.966635869239398e-07
3.054959474463211e+01 1.002928626799546e-06 -3.830846471470536e-07
3.064078756476534e+01 9.685954843766540e-07 -3.699705536821113e-07
3.073198038489857e+01 9.354376645411646e-07 -3.573053934978099e-07
3.082317320503180e+01 9.034149326076694e-07 -3.450737983118506e-07
3.091436602516503e+01 8.724884312402024e-07 -3.332609259426065e-07
3.100555884529826e+01 8.426206333015917e-07 -3.218524422991787e-07
3.109675166543149e+01 8.137752963169136e-07 -3.108345039879829e-07
3.118794448556472e+01 7.859174184957966e-07 -3.001937415147642e-07
3.127913730569795e+01 7.590131962602062e-07 -2.899172430616547e-07
3.137033012583118e+01 7.330299832261769e-07 -2.799925388195897e-07
3.146152294596441e+01 7.079362505897189e-07 -2.704075858570696e-07
3.155271576609764e+01 6.837015488688292e-07 -2.611507535069094e-07
3.164390858623087e+01 6.602964709551837e-07 -2.522108092532398e-07
3.173510140636410e+01 6.376926164306765e-07 -2.435769051016393e-07
3.182629422649733e+01 6.158625571055071e-07 -2.352385644158542e-07
3.191748704663056e+01 5.947798037359999e-07 -2.271856692051364e-07
3.200867986676379e+01 5.744187738817658e-07 -2.194084478467727e-07
3.209987268689702e+01 5.547547608632093e-07 -2.118974632289067e-07
3.219106550703025e+01 5.357639037817070e-07 -2.046436012992663e-07
3.228225832716348e+01 5.174231585660835e-07 -1.976380600059020e-07
3.237345114729671e+01 4.997102700102499e-07 -1.908723386165141e-07
3.246464396742994e+01 4.826037447680740e-07 -1.843382274034123e-07
3.255583678756317e+01 4.660828252727144e-07 -1.780277976815869e-07
3.264702960769640e+01 4.501274645487715e-07 -1.719333921878071e-07
3.273822242782963e+01 4.347183018866905e-07 -1.660476157890690e-07
3.282941524796286e+01 4.198366393499008e-07 -1.603633265091222e-07
3.292060806809609e+01 4.054644190861823e-07 -1.548736268621825e-07
3.301180088822932e+01 3.915842014157312e-07 -1.495718554833178e-07
3.310299370836255e+01 3.781791436693328e-07 -1.444515790453494e-07
3.319418652849578e+01 3.652329797509659e-07 -1.395065844524613e-07
3.328537934862901e+01 3.527300004000370e-07 -1.347308713010452e-07
3.337657216876224e+01 3.406550341292969e-07 -1.301186445986315e-07
3.346776498889547e+01 3.289934288153061e-07 -1.256643077320739e-07
3.355895780902870e+01 3.177310339191119e-07 -1.213624556764514e-07
3.365015062916194e+01 3.068541833155638e-07 -1.172078684364512e-07
3.374134344929517e+01 2.963496787104302e-07 -1.131955047122703e-07
3.383253626942840e+01 2.862047736251956e-07 -1.093204957823526e-07
3.392372908956163e+01 2.764071579301040e-07 -1.055781395955373e-07
3.401492190969486e+01 2.669449429066812e-07 -1.019638950654499e-07
3.410611472982809e+01 2.578066468216099e-07 -9.847337656021302e-08
3.419730754996132e+01 2.489811809944530e-07 -9.510234858078996e-08
3.428850037009455e+01 2.404578363423183e-07 -9.184672062150433e-08
3.437969319022778e+01 2.322262703851392e-07 -8.870254220649867e-08
3.447088601036101e+01 2.242764946958013e-07 -8.566599809610935e-08
3.456207883049424e+01 2.165988627798874e-07 -8.273340365734130e-08
3.465327165062747e+01 2.091840583703343e-07 -7.990120039282474e-08
3.474446447076070e+01 2.020230841227973e-07 -7.716595162282842e-08
3.483565729089393e+01 1.951072506980046e-07 -7.452433831509031e-08
3.492685011102716e+01 1.884281662178544e-07 -7.197315505740492e-08
3.501804293116039e+01 1.819777260824600e-07 -6.950930616808083e-08
3.510923575129362e+01 1.757481031357880e-07 -6.712980193954841e-08
3.520042857142685e+01 1.697317381679529e-07 -6.483175501055965e-08
3.529162139156008e+01 1.639213307426480e-07 -6.261237686257799e-08
3.538281421169331e+01 1.583098303385782e-07 -6.046897443610714e-08
3.547400703182654e+01 1.528904277941476e-07 -5.839894686285235e-08
3.556519985195977e+01 1.476565470450204e-07 -5.639978230974954e-08
3.565639267209300e+01 1.426018371445283e-07 -5.446905493103224e-08
3.574758549222623e+01 1.377201645572436e-07 -5.260442192463814e-08
3.583877831235946e+01 1.330056057163638e-07 -5.080362068938339e-08
3.592997113249269e+01 1.284524398358800e-07 -4.906446607945494e-08
3.602116395262592e+01 1.240551419688046e-07 -4.738484775288960e-08
3.611235677275915e+01 1.198083763030365e-07 -4.576272761082229e-08
3.620354959289238e+01 1.157069896867277e-07 -4.419613732439624e-08
3.629474241302561e+01 1.117460053752951e-07 -4.268317594633412e-08
3.638593523315884e+01 1.079206169924913e-07 -4.122200760427209e-08
3.647712805329207e+01 1.042261826982041e-07 -3.981085927305763e-08
3.656832087342530e+01 1.006582195559096e-07 -3.844801862330803e-08
3.665951369355853e+01 9.721239809294377e-08 -3.713183194361898e-08
3.675070651369176e+01 9.388453704699129e-08 -3.586070213390190e-08
3.684189933382499e+01 9.067059829241751e-08 -3.463308676741523e-08
3.693309215395822e+01 8.756668194028666e-08 -3.344749621913784e-08
3.702428497409145e+01 8.456902160612044e-08 -3.230249185821372e-08
3.711547779422468e+01 8.167397983965513e-08 -3.119668430227452e-08
