# omega0=1, alpha=0.5
# theta0=0.1, theta_dot0=0
# t_start=0, t_end=50, h=0.00911928
#   t          x(t)                 v(t)       
1.304057327905192e+01 3.888822183700267e-03 -2.311987688447302e-04
1.313176609918515e+01 3.852324568570834e-03 -5.661497269191663e-04
1.322295891931838e+01 3.786158481614494e-03 -8.815718509983119e-04
1.331415173945161e+01 3.692183834380346e-03 -1.175773195512993e-03
1.340534455958484e+01 3.572403545991773e-03 -1.447309618160986e-03
1.349653737971807e+01 3.428940898047988e-03 -1.694985466126634e-03
1.358773019985130e+01 3.264016921105085e-03 -1.917852213326343e-03
1.367892301998453e+01 3.079927995011009e-03 -2.115205151057248e-03
1.377011584011776e+01 2.879023835509784e-03 -2.286578245661418e-03
1.386130866025099e+01 2.663686028711315e-03 -2.431737286633734e-03
1.395250148038422e+01 2.436307263374225e-03 -2.550671456981866e-03
1.404369430051745e+01 2.199271398601857e-03 -2.643583464587249e-03
1.413488712065068e+01 1.954934491636667e-03 -2.710878378824009e-03
1.422607994078391e+01 1.705606897085707e-03 -2.753151320786799e-03
1.431727276091714e+01 1.453536535247468e-03 -2.771174158187453e-03
1.440846558105037e+01 1.200893413362564e-03 -2.765881357343040e-03
1.449965840118360e+01 9.497554696982858e-04 -2.738355144742341e-03
1.459085122131683e+01 7.020957965158374e-04 -2.689810129500538e-03
1.468204404145006e+01 4.597712842693419e-04 -2.621577535657072e-03
1.477323686158329e+01 2.245127159518214e-04 -2.535089189810335e-03
1.486442968171652e+01 -2.083672567405469e-06 -2.431861405092082e-03
1.495562250184975e+01 -2.185631629868171e-04 -2.313478897046335e-03
1.504681532198298e+01 -4.236180646527156e-04 -2.181578860678446e-03
1.513800814211621e+01 -6.160917846008500e-04 -2.037835330869518e-03
1.522920096224944e+01 -7.949814886800732e-04 -1.883943940601606e-03
1.532039378238267e+01 -9.594393949390945e-04 -1.721607183103593e-03
1.541158660251590e+01 -1.108772749734743e-03 -1.552520275200511e-03
1.550277942264913e+01 -1.242442545473699e-03 -1.378357709924429e-03
1.559397224278236e+01 -1.360061046497394e-03 -1.200760576915898e-03
1.568516506291559e+01 -1.461388196338116e-03 -1.021324719402678e-03
1.577635788304882e+01 -1.546326985397968e-03 -8.415897866760292e-04
1.586755070318205e+01 -1.614917863023766e-03 -6.630292310801514e-04
1.595874352331528e+01 -1.667332281970602e-03 -4.870412886698096e-04
1.604993634344851e+01 -1.703865466372210e-03 -3.149409729528970e-04
1.614112916358174e+01 -1.724928496582009e-03 -1.479531015924698e-04
1.623232198371497e+01 -1.731039805635847e-03 1.279363333471994e-05
1.632351480384820e+01 -1.722816182643045e-03 1.662715498754647e-04
1.641470762398143e+01 -1.700963378169029e-03 3.115578224485399e-04
1.650590044411466e+01 -1.666266405668213e-03 4.478373048446081e-04
1.659709326424789e+01 -1.619579631302019e-03 5.744043526580892e-04
1.668828608438112e+01 -1.561816742080069e-03 6.906636749468295e-04
1.677947890451435e+01 -1.493940679242098e-03 7.961302514715885e-04
1.687067172464758e+01 -1.416953620206403e-03 8.904283578362085e-04
1.696186454478081e+01 -1.331887088302197e-03 9.732897462086119e-04
1.705305736491404e+01 -1.239792264934529e-03 1.044551034036217e-03
1.714425018504727e+01 -1.141730573859007e-03 1.104150357266427e-03
1.723544300518050e+01 -1.038764601927759e-03 1.152123348038623e-03
1.732663582531373e+01 -9.319494150663280e-04 1.188598499629081e-03
1.741782864544696e+01 -8.223243224118193e-04 1.213791983610050e-03
1.750902146558019e+01 -7.109051355429998e-04 1.228001985739418e-03
1.760021428571342e+01 -5.986769636195482e-04 1.231602628043112e-03
1.769140710584665e+01 -4.865875790749742e-04 1.225037544908021e-03
1.778259992597988e+01 -3.755413823286467e-04 1.208813180792053e-03
1.787379274611311e+01 -2.663939878473858e-04 1.183491876407015e-03
