# omega0=1, alpha=0.1
# theta0=0.1, theta_dot0=0
# t_start=0, t_end=50, h=0.00911928
#   t          x(t)                 v(t)       
3.191748704663059e+00 -8.534913857300383e-02 3.787971303553432e-03
3.282941524796289e+00 -8.465260997659632e-02 1.146575912684895e-02
3.374134344929519e+00 -8.326294231036090e-02 1.897933580927078e-02
3.465327165062749e+00 -8.119788362092797e-02 2.626823862480157e-02
3.556519985195979e+00 -7.848059091869140e-02 3.327438030579257e-02
3.647712805329209e+00 -7.513939283571232e-02 3.994249957285097e-02
3.738905625462440e+00 -7.120751229294850e-02 4.622058716243833e-02
3.830098445595670e+00 -6.672275154802584e-02 5.206028435276068e-02
3.921291265728900e+00 -6.172714226795198e-02 5.741725099900371e-02
4.012484085862130e+00 -5.626656354231753e-02 6.225150012612875e-02
4.103676905995361e+00 -5.039033101841697e-02 6.652769620831740e-02
4.194869726128591e+00 -4.415076059566884e-02 7.021541440341868e-02
4.286062546261821e+00 -3.760271035686228e-02 7.328935821955154e-02
4.377255366395051e+00 -3.080310463141968e-02 7.572953337600379e-02
4.468448186528281e+00 -2.381044427398633e-02 7.752137598331325e-02
4.559641006661511e+00 -1.668430739327613e-02 7.865583360417419e-02
4.650833826794742e+00 -9.484844874835374e-03 7.912939825869157e-02
4.742026646927972e+00 -2.272275101880018e-03 7.894409099103311e-02
4.833219467061202e+00 4.893617713337222e-03 7.810739820252369e-02
4.924412287194432e+00 1.195397722132159e-02 7.663216055897529e-02
5.015605107327662e+00 1.885135638497826e-02 7.453641587662137e-02
5.106797927460892e+00 2.553018257611112e-02 7.184319796070740e-02
5.197990747594122e+00 3.193720241209943e-02 6.858029389441678e-02
5.289183567727353e+00 3.802190267540147e-02 6.477996273701461e-02
5.380376387860583e+00 4.373690394657875e-02 6.047861897626836e-02
5.471569207993813e+00 4.903832390104738e-02 5.571648438321130e-02
5.562762028127043e+00 5.388610756297027e-02 5.053721213379837e-02
5.653954848260273e+00 5.824432216874349e-02 4.498748719338030e-02
5.745147668393503e+00 6.208141465987568e-02 3.911660701200641e-02
5.836340488526734e+00 6.537043019389040e-02 3.297604656091631e-02
5.927533308659964e+00 6.808919042638496e-02 2.661901166558086e-02
6.018726128793194e+00 7.022043067296305e-02 2.009998447246633e-02
6.109918948926424e+00 7.175189540315774e-02 1.347426474012055e-02
6.201111769059654e+00 7.267639184774841e-02 6.797510484537854e-03
6.292304589192884e+00 7.299180181536570e-02 1.252813468602996e-04
6.383497409326115e+00 7.270105211435600e-02 -6.487412101237539e-03
6.474690229459345e+00 7.181204426274079e-02 -1.298655003523073e-02
6.565883049592575e+00 7.033754444448440e-02 -1.931953307471081e-02
6.657075869725805e+00 6.829503493610185e-02 -2.543559713021110e-02
6.748268689859035e+00 6.570652848571874e-02 -3.128621060661814e-02
6.839461509992265e+00 6.259834737844414e-02 -3.682545123375409e-02
6.930654330125495e+00 5.900086916809735e-02 -4.201035985457179e-02
7.021847150258726e+00 5.494824129586026e-02 -4.680126856717309e-02
7.113039970391956e+00 5.047806705028582e-02 -5.116210069918973e-02
7.204232790525186e+00 4.563106554829036e-02 -5.506064020241330e-02
7.295425610658416e+00 4.045070863038745e-02 -5.846876820129378e-02
7.386618430791646e+00 3.498283776181020e-02 -6.136266461850864e-02
7.477811250924876e+00 2.927526421007357e-02 -6.372297303912519e-02
7.569004071058107e+00 2.337735592439444e-02 -6.553492726378352e-02
7.660196891191337e+00 1.733961466864366e-02 -6.678843833936519e-02
7.751389711324567e+00 1.121324705286211e-02 -6.747814123804204e-02
7.842582531457797e+00 5.049733165116834e-03 -6.760340077462540e-02
7.933775351591027e+00 -1.099603477277030e-03 -6.716827679737712e-02
8.024968171724257e+00 -7.184020962229150e-03 -6.618144914658801e-02
8.116160991857488e+00 -1.315377537418396e-02 -6.465610333481708e-02
8.207353811990718e+00 -1.896052502090003e-02 -6.260977834897585e-02
8.298546632123948e+00 -2.455771912140909e-02 -6.006417839428365e-02
8.389739452257178e+00 -2.990096776457031e-02 -5.704495078175688e-02
8.480932272390408e+00 -3.494839016402401e-02 -5.358143249466714e-02
8.572125092523638e+00 -3.966093847971519e-02 -4.970636824826791e-02
8.663317912656868e+00 -4.400269474328239e-02 -4.545560307694743e-02
8.754510732790099e+00 -4.794113870904022e-02 -4.086775264276523e-02
8.845703552923329e+00 -5.144738474861209e-02 -3.598385456095727e-02
8.936896373056559e+00 -5.449638621037518e-02 -3.084700408595143e-02
9.028089193189789e+00 -5.706710597015728e-02 -2.550197750236130e-02
9.119282013323019e+00 -5.914265220314766e-02 -1.999484652748117e-02
9.210474833456249e+00 -6.071037870561592e-02 -1.437258696398774e-02
9.301667653589480e+00 -6.176194938646411e-02 -8.682684752984495e-03
9.392860473722710e+00 -6.229336683137644e-02 -2.972742476775133e-03
9.484053293855940e+00 -6.230496511561329e-02 2.709910744764153e-03
9.575246113989170e+00 -6.180136730516567e-02 8.318603124847883e-03
9.666438934122400e+00 -6.079140834032540e-02 1.380769510780141e-02
9.757631754255630e+00 -5.928802424126420e-02 1.913294264796714e-02
9.848824574388860e+00 -5.730810881253971e-02 2.425184631023292e-02
9.940017394522091e+00 -5.487233925300403e-02 2.912398371657811e-02
1.003121021465532e+01 -5.200497229953167e-02 3.371132294725768e-02
1.012240303478855e+01 -4.873361274701721e-02 3.797851459537170e-02
1.021359585492178e+01 -4.508895639241195e-02 4.189316027563320e-02
1.030478867505501e+01 -4.110450964579935e-02 4.542605550832010e-02
1.039598149518824e+01 -3.681628823473550e-02 4.855140504340012e-02
1.048717431532147e+01 -3.226249759690250e-02 5.124700886239196e-02
1.057836713545470e+01 -2.748319770777369e-02 5.349441729997028e-02
1.066955995558793e+01 -2.251995522147760e-02 5.527905396513744e-02
1.076075277572116e+01 -1.741548591133974e-02 5.659030541245978e-02
1.085194559585439e+01 -1.221329047878151e-02 5.742157681480859e-02
1.094313841598762e+01 -6.957286852799074e-03 5.777031321566609e-02
1.103433123612085e+01 -1.691442125068764e-03 5.763798628500254e-02
1.112552405625408e+01 3.540592743590819e-03 5.703004686024624e-02
1.121671687638731e+01 8.695842351786555e-03 5.595584391424830e-02
1.130790969652054e+01 1.373235740230123e-02 5.442851094626430e-02
1.139910251665377e+01 1.860955345060900e-02 5.246482113083233e-02
1.149029533678700e+01 2.328853508105240e-02 5.008501287467167e-02
1.158148815692023e+01 2.773240289828367e-02 4.731258771613973e-02
1.167268097705346e+01 3.190654090958613e-02 4.417408274965772e-02
1.176387379718669e+01 3.577888208248676e-02 4.069881996492657e-02
1.185506661731992e+01 3.932015008785214e-02 3.691863505569998e-02
1.194625943745315e+01 4.250407547753664e-02 3.286758837528733e-02
1.203745225758638e+01 4.530758479381033e-02 2.858166079753780e-02
1.212864507771961e+01 4.771096136164923e-02 2.409843728607701e-02
1.221983789785284e+01 4.969797677129381e-02 1.945678098549386e-02
1.231103071798607e+01 5.125599231449016e-02 1.469650063128033e-02
1.240222353811930e+01 5.237602989124214e-02 9.858014036238264e-03
1.249341635825254e+01 5.305281215295103e-02 4.982010355337990e-03
1.258460917838577e+01 5.328477189122299e-02 1.091137637140543e-04
1.267580199851900e+01 5.307403091852825e-02 -4.720448892144819e-03
1.276699481865223e+01 5.242634891678452e-02 -9.467173988756921e-03
1.285818763878546e+01 5.135104295252575e-02 -1.409259816538044e-02
1.294938045891869e+01 4.986087857243713e-02 -1.855960419169288e-02
1.304057327905192e+01 4.797193360051290e-02 -2.283271343108900e-02
1.313176609918515e+01 4.570343595763794e-02 -2.687836275648084e-02
1.322295891931838e+01 4.307757701551841e-02 -3.066516387145268e-02
1.331415173945161e+01 4.011930217883020e-02 -3.416414309556447e-02
1.340534455958484e+01 3.685608056115044e-02 -3.734895979195035e-02
1.349653737971807e+01 3.331765578031203e-02 -4.019610175143322e-02
1.358773019985130e+01 2.953578004561352e-02 -4.268505600300047e-02
1.367892301998453e+01 2.554393384094476e-02 -4.479845369769785e-02
1.377011584011776e+01 2.137703362233085e-02 -4.652218791279387e-02
1.386130866025099e+01 1.707113004359099e-02 -4.784550344522613e-02
1.395250148038422e+01 1.266309929777865e-02 -4.876105790634454e-02
1.404369430051745e+01 8.190330213028976e-03 -4.926495369101091e-02
1.413488712065068e+01 3.690409767919143e-03 -4.935674066921370e-02
1.422607994078391e+01 -7.991903076155680e-04 -4.903938973254122e-02
1.431727276091714e+01 -5.241423204945074e-03 -4.831923761542563e-02
1.440846558105037e+01 -9.599970393447748e-03 -4.720590369591816e-02
1.449965840118360e+01 -1.383953614865592e-02 -4.571217975669692e-02
1.459085122131683e+01 -1.792613084071892e-02 -4.385389394813109e-02
1.468204404145006e+01 -2.182734069646365e-02 -4.164975043620185e-02
1.477323686158329e+01 -2.551258189361999e-02 -3.912114643444250e-02
1.486442968171652e+01 -2.895333700954117e-02 -3.629196850740834e-02
1.495562250184975e+01 -3.212337202632157e-02 -3.318837019131954e-02
1.504681532198298e+01 -3.499893228678901e-02 -2.983853310448014e-02
1.513800814211621e+01 -3.755891599858483e-02 -2.627241381611741e-02
1.522920096224944e+01 -3.978502409367685e-02 -2.252147880875088e-02
1.532039378238267e+01 -4.166188546557788e-02 -1.861842990834500e-02
1.541158660251590e+01 -4.317715682390268e-02 -1.459692257125324e-02
1.550277942264913e+01 -4.432159662361705e-02 -1.049127941066798e-02
1.559397224278236e+01 -4.508911274265069e-02 -6.336201321426088e-03
1.568516506291559e+01 -4.547678379501593e-02 -2.166478523933825e-03
1.577635788304882e+01 -4.548485417603696e-02 1.983296201355204e-03
1.586755070318205e+01 -4.511670314084058e-02 6.079009875629805e-03
1.595874352331528e+01 -4.437878841616875e-02 1.008730513155622e-02
1.604993634344851e+01 -4.328056503824623e-02 1.397584739464142e-02
1.614112916358174e+01 -4.183438029532782e-02 1.771358143687880e-02
1.623232198371497e+01 -4.005534583209578e-02 2.127097538729421e-02
1.632351480384820e+01 -3.796118814363911e-02 2.462025037548572e-02
1.641470762398143e+01 -3.557207884856160e-02 2.773559408487512e-02
1.650590044411466e+01 -3.291044628292056e-02 3.059335660392663e-02
1.659709326424789e+01 -3.000077009811703e-02 3.317222708779829e-02
1.668828608438112e+01 -2.686936067531133e-02 3.545338988131971e-02
1.677947890451435e+01 -2.354412528507554e-02 3.742065890795570e-02
1.687067172464758e+01 -2.005432302238712e-02 3.906058929904381e-02
1.696186454478081e+01 -1.643031063227323e-02 4.036256542288254e-02
1.705305736491404e+01 -1.270328140904477e-02 4.131886467319486e-02
1.714425018504727e+01 -8.904999400852169e-03 4.192469658927508e-02
1.723544300518050e+01 -5.067531180194980e-03 4.217821710314943e-02
1.732663582531373e+01 -1.222977449233897e-03 4.208051793906663e-02
1.741782864544696e+01 2.596793264176534e-03 4.163559142377794e-02
1.750902146558019e+01 6.360406597995028e-03 4.085027119821733e-02
1.760021428571342e+01 1.003723786844206e-02 3.973414954806387e-02
1.769140710584665e+01 1.359765901222002e-02 3.829947228805271e-02
1.778259992597988e+01 1.701327496200494e-02 3.656101233888532e-02
1.787379274611311e+01 2.025714757123747e-02 3.453592332273188e-02
1.796498556624634e+01 2.330400533295729e-02 3.224357467081868e-02
1.805617838637957e+01 2.613043728043952e-02 2.970536988238288e-02
1.814737120651280e+01 2.871506961265957e-02 2.694454969709278e-02
1.823856402664603e+01 3.103872375301342e-02 2.398598204241222e-02
1.832975684677927e+01 3.308455472312272e-02 2.085594069362994e-02
1.842094966691250e+01 3.483816889288936e-02 1.758187463834123e-02
1.851214248704573e+01 3.628772035127343e-02 1.419217017055935e-02
1.860333530717896e+01 3.742398532775115e-02 1.071590775422761e-02
1.869452812731219e+01 3.824041428044350e-02 7.182615693790067e-03
1.878572094744542e+01 3.873316145206867e-02 3.622022632789245e-03
1.887691376757865e+01 3.890109187792335e-02 6.381087220599328e-05
1.896810658771188e+01 3.874576600997771e-02 -3.462627539806106e-03
1.905929940784511e+01 3.827140229695681e-02 -6.928430044614518e-03
1.915049222797834e+01 3.748481823116701e-02 -1.030549629197154e-02
1.924168504811157e+01 3.639535053806587e-02 -1.356671256263521e-02
1.933287786824480e+01 3.501475534345291e-02 -1.668616619002380e-02
1.942407068837803e+01 3.335708930494958e-02 -1.963934835801057e-02
1.951526350851126e+01 3.143857283837329e-02 -2.240334374252445e-02
1.960645632864449e+01 2.927743670486116e-02 -2.495700556467262e-02
1.969764914877772e+01 2.689375335026292e-02 -2.728111473345212e-02
1.978884196891095e+01 2.430925450342534e-02 -2.935852187748625e-02
1.988003478904418e+01 2.154713664350279e-02 -3.117427119810411e-02
1.997122760917741e+01 1.863185603729091e-02 -3.271570522063506e-02
2.006242042931064e+01 1.558891512473646e-02 -3.397254967674298e-02
2.015361324944387e+01 1.244464209321799e-02 -3.493697791721399e-02
2.024480606957710e+01 9.225965528003924e-03 -3.560365443055827e-02
2.033599888971033e+01 5.960186056700108e-03 -3.596975722630696e-02
2.042719170984356e+01 2.674746918907341e-03 -3.603497903074136e-02
2.051838452997679e+01 -6.029946116498236e-04 -3.580150743436804e-02
2.060957735011002e+01 -3.845993046706734e-03 -3.527398432187101e-02
2.070077017024325e+01 -7.027735877717387e-03 -3.445944510350891e-02
2.079196299037648e+01 -1.012245833343555e-02 -3.336723844895809e-02
2.088315581050971e+01 -1.310534996135668e-02 -3.200892739754160e-02
2.097434863064294e+01 -1.595275138070541e-02 -3.039817288000101e-02
2.106554145077617e+01 -1.864233965587915e-02 -2.855060083420424e-02
2.115673427090940e+01 -2.115330085320409e-02 -2.648365422863722e-02
2.124792709104263e+01 -2.346648846902147e-02 -2.421643142190657e-02
2.133911991117586e+01 -2.556456655190563e-02 -2.176951238302339e-02
2.143031273130909e+01 -2.743213648457820e-02 -1.916477437570503e-02
2.152150555144232e+01 -2.905584654018443e-02 -1.642519877055713e-02
2.161269837157555e+01 -3.042448348143765e-02 -1.357467069242994e-02
2.170389119170878e+01 -3.152904562819020e-02 -1.063777323744677e-02
2.179508401184201e+01 -3.236279697782705e-02 -7.639578006363393e-03
2.188627683197524e+01 -3.292130212218805e-02 -4.605433699331394e-03
2.197746965210847e+01 -3.320244186331304e-02 -1.560754503110054e-03
2.206866247224170e+01 -3.320640958709251e-02 1.469190023482272e-03
2.215985529237493e+01 -3.293568860792084e-02 4.459481895509457e-03
2.225104811250816e+01 -3.239501084780251e-02 7.385756853638998e-03
2.234224093264139e+01 -3.159129735923128e-02 1.022440014952761e-02
2.243343375277462e+01 -3.053358134176882e-02 1.295273445465388e-02
2.252462657290785e+01 -2.923291443683293e-02 1.554919845257212e-02
2.261581939304108e+01 -2.770225721300762e-02 1.799351475312165e-02
2.270701221317431e+01 -2.595635487443656e-02 2.026684585425317e-02
2.279820503330754e+01 -2.401159933676512e-02 2.235193697307613e-02
2.288939785344077e+01 -2.188587891784067e-02 2.423324467270056e-02
2.298059067357400e+01 -1.959841698313637e-02 2.589705032553928e-02
2.307178349370723e+01 -1.716960096780220e-02 2.733155757685732e-02
2.316297631384046e+01 -1.462080326755751e-02 2.852697310415539e-02
2.325416913397369e+01 -1.197419554855934e-02 2.947557010780327e-02
2.334536195410692e+01 -9.252558071218029e-03 3.017173411522652e-02
2.343655477424015e+01 -6.479085654100760e-03 3.061199083359715e-02
2.352774759437338e+01 -3.677191921108964e-03 3.079501594278719e-02
2.361894041450661e+01 -8.703134777416634e-04 3.072162687945503e-02
2.371013323463984e+01 1.918284349654785e-03 3.039475682249236e-02
2.380132605477307e+01 4.665698604122632e-03 2.981941124749166e-02
2.389251887490630e+01 7.349575050843911e-03 2.900260757119007e-02
2.398371169503953e+01 9.948288279702578e-03 2.795329855385316e-02
2.407490451517276e+01 1.244111411226142e-02 2.668228026626528e-02
2.416609733530600e+01 1.480839294726656e-02 2.520208555659597e-02
2.425729015543923e+01 1.703168276950951e-02 2.352686406939300e-02
2.434848297557246e+01 1.909390064768516e-02 2.167224997312068e-02
2.443967579570569e+01 2.097945165657421e-02 1.965521864317102e-02
2.453086861583892e+01 2.267434427617969e-02 1.749393362363611e-02
2.462206143597215e+01 2.416629144406005e-02 1.520758525319345e-02
2.471325425610538e+01 2.544479656572634e-02 1.281622238837481e-02
2.480444707623861e+01 2.650122392033648e-02 1.034057869167691e-02
2.489563989637184e+01 2.732885303379837e-02 7.801894973034293e-03
2.498683271650507e+01 2.792291672762288e-02 5.221739081853681e-03
2.507802553663830e+01 2.828062268835431e-02 2.621824843906280e-03
2.516921835677153e+01 2.840115853813004e-02 2.383152369979499e-05
2.526041117690476e+01 2.828568052093676e-02 -2.550774730740155e-03
2.535160399703799e+01 2.793728605055385e-02 -5.080916036795483e-03
2.544279681717122e+01 2.736097049417945e-02 -7.546073137861924e-03
2.553398963730445e+01 2.656356868953632e-02 -9.926449643869694e-03
2.562518245743768e+01 2.555368181210137e-02 -1.220312887833130e-02
2.571637527757091e+01 2.434159032226206e-02 -1.435822212485427e-02
2.580756809770414e+01 2.293915382895572e-02 -1.637500714023018e-02
2.589876091783737e+01 2.135969880598115e-02 -1.823805588316946e-02
2.598995373797060e+01 1.961789518897864e-02 -1.993335049741907e-02
2.608114655810383e+01 1.772962296435823e-02 -2.144838668523441e-02
2.617233937823706e+01 1.571182993553612e-02 -2.277226371173091e-02
2.626353219837029e+01 1.358238191606589e-02 -2.389576039210807e-02
2.635472501850352e+01 1.135990665301920e-02 -2.481139653153640e-02
2.644591783863675e+01 9.063632826736447e-03 -2.551347941083522e-02
2.653711065876998e+01 6.713225504371405e-03 -2.599813503894998e-02
2.662830347890321e+01 4.328619444132520e-03 -2.626332402446531e-02
2.671949629903644e+01 1.929851654534560e-03 -2.630884205159280e-02
2.681068911916967e+01 -4.631053917950717e-04 -2.613630507973839e-02
2.690188193930290e+01 -2.830508507130048e-03 -2.574911951827779e-02
2.699307475943613e+01 -5.153005146743171e-03 -2.515243775790432e-02
2.708426757956936e+01 -7.411790062884481e-03 -2.435309956523152e-02
2.717546039970259e+01 -9.588755993133665e-03 -2.335955996667835e-02
2.726665321983582e+01 -1.166663718387569e-02 -2.218180435960641e-02
2.735784603996905e+01 -1.362914462172548e-02 -2.083125169195909e-02
2.744903886010228e+01 -1.546109192678695e-02 -1.932064664521947e-02
2.754023168023551e+01 -1.714851095074896e-02 -1.766394183853880e-02
2.763142450036874e+01 -1.867875621900707e-02 -1.587617114380905e-02
2.772261732050197e+01 -2.004059745822432e-02 -1.397331526192500e-02
2.781381014063520e+01 -2.122429955795639e-02 -1.197216075938573e-02
2.790500296076843e+01 -2.222168942611303e-02 -9.890153801808821e-03
2.799619578090166e+01 -2.302620931207255e-02 -7.745249847122121e-03
2.808738860103489e+01 -2.363295628720156e-02 -5.555760576534246e-03
2.817858142116812e+01 -2.403870768938801e-02 -3.340199346329506e-03
2.826977424130135e+01 -2.424193245504847e-02 -1.117126438591787e-03
2.836096706143458e+01 -2.424278837804064e-02 1.095004625348779e-03
2.845215988156781e+01 -2.404310544917014e-02 3.277998468140334e-03
2.854335270170104e+01 -2.364635554173530e-02 5.414065727315803e-03
2.863454552183427e+01 -2.305760881705666e-02 7.485966244548314e-03
2.872573834196750e+01 -2.228347732847034e-02 9.477146451289001e-03
2.881693116210073e+01 -2.133204640213660e-02 1.137186988362353e-02
2.890812398223396e+01 -2.021279446755906e-02 1.315533982118832e-02
2.899931680236719e+01 -1.893650209928008e-02 1.481381311397690e-02
2.909050962250042e+01 -1.751515111318644e-02 1.633470433661445e-02
2.918170244263365e+01 -1.596181463562178e-02 1.770667949192050e-02
2.927289526276688e+01 -1.429053913048130e-02 1.891973857398309e-02
2.936408808290011e+01 -1.251621942811630e-02 1.996528639510767e-02
2.945528090303334e+01 -1.065446784970143e-02 2.083619118034151e-02
2.954647372316657e+01 -8.721478561272129e-03 2.152683053714051e-02
2.963766654329980e+01 -6.733888322546068e-03 2.203312451533907e-02
2.972885936343303e+01 -4.708634816601473e-03 2.235255558297279e-02
2.982005218356626e+01 -2.662813757290257e-03 2.248417545563605e-02
2.991124500369950e+01 -6.135359718066096e-04 2.242859882978589e-02
3.000243782383273e+01 1.422214353886556e-03 2.218798418250990e-02
3.009363064396596e+01 3.427719098936432e-03 2.176600191050562e-02
3.018482346409919e+01 5.386662162732104e-03 2.116779018811903e-02
3.027601628423242e+01 7.283260852598883e-03 2.039989902704087e-02
3.036720910436565e+01 9.102391653855034e-03 1.947022311752254e-02
3.045840192449888e+01 1.082970938910037e-02 1.838792412170893e-02
3.054959474463211e+01 1.245175883861791e-02 1.716334317299206e-02
3.064078756476534e+01 1.395607796601057e-02 1.580790441041664e-02
3.073198038489857e+01 1.533129197189069e-02 1.433401044353147e-02
3.082317320503180e+01 1.656719748277240e-02 1.275493070026301e-02
3.091436602516503e+01 1.765483627143382e-02 1.108468365813814e-02
3.100555884529826e+01 1.858655799805442e-02 9.337913997401496e-03
3.109675166543149e+01 1.935607155752185e-02 7.529765743295264e-03
3.118794448556472e+01 1.995848471658325e-02 5.675752484141689e-03
3.127913730569795e+01 2.039033182414592e-02 3.791625762125616e-03
3.137033012583118e+01 2.064958947819261e-02 1.893242735110719e-03
3.146152294596441e+01 2.073568013267842e-02 -3.565799228903976e-06
3.155271576609764e+01 2.064946372666116e-02 -1.883125940873393e-03
3.164390858623087e+01 2.039321751505851e-02 -3.730048733418852e-03
3.173510140636410e+01 1.997060437512694e-02 -5.529354695889968e-03
3.182629422649733e+01 1.938662995435423e-02 -7.266593855361806e-03
3.191748704663056e+01 1.864758911330994e-02 -8.927960339811480e-03
3.200867986676379e+01 1.776100220049353e-02 -1.050040064166050e-02
3.209987268689702e+01 1.673554177477224e-02 -1.197171471980894e-02
3.219106550703025e+01 1.558095046404697e-02 -1.333064917131428e-02
3.228225832716348e+01 1.430795071579145e-02 -1.456698177291389e-02
3.237345114729671e+01 1.292814725557474e-02 -1.567159676696953e-02
3.246464396742994e+01 1.145392312313082e-02 -1.663655034570314e-02
3.255583678756317e+01 9.898330201557247e-03 -1.745512587130029e-02
3.264702960769640e+01 8.274975193429415e-03 -1.812187845700299e-02
3.273822242782963e+01 6.597902027688353e-03 -1.863266862503187e-02
3.282941524796286e+01 4.881471702841502e-03 -1.898468485031687e-02
3.292060806809609e+01 3.140240585125459e-03 -1.917645489374482e-02
3.301180088822932e+01 1.388838184711379e-03 -1.920784592405313e-02
3.310299370836255e+01 -3.581545712314758e-04 -1.908005352266207e-02
3.319418652849578e+01 -2.086325562693314e-03 -1.879557975966594e-02
3.328537934862901e+01 -3.781549213648280e-03 -1.835820062091200e-02
3.337657216876224e+01 -5.430100786583247e-03 -1.777292315462070e-02
3.346776498889547e+01 -7.018766317252473e-03 -1.704593279042074e-02
3.355895780902870e+01 -8.534947317142400e-03 -1.618453136313370e-02
3.365015062916194e+01 -9.966759423084153e-03 -1.519706644737830e-02
3.374134344929517e+01 -1.130312423184214e-02 -1.409285267640916e-02
3.383253626942840e+01 -1.253385362172638e-02 -1.288208577900825e-02
3.392372908956163e+01 -1.364972593267068e-02 -1.157575012127828e-02
3.401492190969486e+01 -1.464255345010047e-02 -1.018552058553440e-02
3.410611472982809e+01 -1.550524071557362e-02 -8.723659655958286e-03
3.419730754996132e+01 -1.623183326789003e-02 -7.202910610179346e-03
3.428850037009455e+01 -1.681755650140560e-02 -5.636387737485132e-03
3.437969319022778e+01 -1.725884441293016e-02 -4.037464518024765e-03
3.447088601036101e+01 -1.755335809412433e-02 -2.419660703303173e-03
3.456207883049424e+01 -1.769999391204273e-02 -7.965292366685015e-04
3.465327165062747e+01 -1.769888140572264e-02 8.184560563988744e-04
3.474446447076070e+01 -1.755137101083498e-02 2.412011094327710e-03
3.483565729089393e+01 -1.726001180676687e-02 3.971149590682704e-03
3.492685011102716e+01 -1.682851956048664e-02 5.483287668668423e-03
3.501804293116039e+01 -1.626173541857067e-02 6.936344212479792e-03
3.510923575129362e+01 -1.556557567229065e-02 8.318836170511100e-03
3.520042857142685e+01 -1.474697309013846e-02 9.619968072557486e-03
3.529162139156008e+01 -1.381381037709982e-02 1.082971507564427e-02
3.538281421169331e+01 -1.277484637990110e-02 1.193889891067587e-02
3.547400703182654e+01 -1.163963571190061e-02 1.293925616435070e-02
3.556519985195977e+01 -1.041844251986696e-02 1.382349839734127e-02
3.565639267209300e+01 -9.122149157209339e-03 1.458536367014232e-02
3.574758549222623e+01 -7.762160563970457e-03 1.521965912173783e-02
3.583877831235946e+01 -6.350305182781756e-03 1.572229432276916e-02
3.592997113249269e+01 -4.898733261787037e-03 1.609030520358012e-02
3.602116395262592e+01 -3.419813410097457e-03 1.632186843769524e-02
3.611235677275915e+01 -1.926028278545434e-03 1.641630624223541e-02
3.620354959289238e+01 -4.298702383212865e-04 1.637408163773184e-02
3.629474241302561e+01 1.056262077460823e-03 1.619678428998753e-02
3.638593523315884e+01 2.520165519005915e-03 1.588710713526748e-02
3.647712805329207e+01 3.949931623483579e-03 1.544881406640020e-02
3.656832087342530e+01 5.334042477347312e-03 1.488669903059238e-02
3.665951369355853e+01 6.661462472787254e-03 1.420653695919064e-02
3.675070651369176e+01 7.921725235097585e-03 1.341502701461872e-02
3.684189933382499e+01 9.105015044764136e-03 1.251972869969655e-02
3.693309215395822e+01 1.020224213032351e-02 1.152899142900854e-02
3.702428497409145e+01 1.120511126498961e-02 1.045187821051863e-02
