# omega0=1, alpha=0.2
# theta0=-0.81, theta_dot0=0.1234
# t_start=0, t_end=100, h=0.0116355
#   t          x(t)                 v(t)       
4.596033696918809e+01 -8.248736770657208e+00 1.493109373589163e+00
4.607669225265440e+01 -8.064886974610220e+00 1.667730029287391e+00
4.619304753612070e+01 -7.860553570805433e+00 1.844489412607087e+00
4.630940281958701e+01 -7.635762464886145e+00 2.018426076164693e+00
4.642575810305331e+01 -7.391197934414056e+00 2.183214738309011e+00
4.654211338651962e+01 -7.128344163799297e+00 2.331521838394139e+00
4.665846866998592e+01 -6.849563154360275e+00 2.455748977848649e+00
4.677482395345223e+01 -6.558064625259084e+00 2.549126895506214e+00
4.689117923691853e+01 -6.257737170647213e+00 2.606958863979629e+00
4.700753452038484e+01 -5.952842174320676e+00 2.627673333987075e+00
4.712388980385114e+01 -5.647613948103563e+00 2.613332661854299e+00
4.724024508731745e+01 -5.345842871878637e+00 2.569405612495472e+00
4.735660037078375e+01 -5.050525490572857e+00 2.503879007562710e+00
4.747295565425006e+01 -4.763642455531409e+00 2.426010240205725e+00
4.758931093771636e+01 -4.486084360852602e+00 2.345090324446548e+00
4.770566622118267e+01 -4.217706773565679e+00 2.269492457639811e+00
4.782202150464897e+01 -3.957473435582020e+00 2.206111330738729e+00
4.793837678811528e+01 -3.703643521315358e+00 2.160150639704446e+00
4.805473207158158e+01 -3.453969053598783e+00 2.135138209527323e+00
4.817108735504789e+01 -3.205883838873473e+00 2.133036011708914e+00
4.828744263851419e+01 -2.956679403877338e+00 2.154339199368202e+00
4.840379792198050e+01 -2.703673386929774e+00 2.198099678913092e+00
4.852015320544680e+01 -2.444380782402796e+00 2.261853800995691e+00
4.863650848891311e+01 -2.176698192518298e+00 2.341479232495555e+00
4.875286377237941e+01 -1.899105507708232e+00 2.431055109117735e+00
4.886921905584572e+01 -1.610877901465753e+00 2.522848753168722e+00
4.898557433931202e+01 -1.312284512747464e+00 2.607584291182000e+00
4.910192962277833e+01 -1.004732499389170e+00 2.675130241707572e+00
4.921828490624463e+01 -6.908042787099417e-01 2.715639851338768e+00
4.933464018971094e+01 -3.741421976397125e-01 2.720989065328010e+00
4.945099547317724e+01 -5.916522665688940e-02 2.686152922079224e+00
4.956735075664355e+01 2.493489787513957e-01 2.610072007113045e+00
4.968370604010985e+01 5.467362873643856e-01 2.495687459397630e+00
4.980006132357616e+01 8.288716557209531e-01 2.349131402048759e+00
4.991641660704246e+01 1.092464968414917e+00 2.178376541361570e+00
5.003277189050877e+01 1.335190087393141e+00 1.991794349253225e+00
5.014912717397507e+01 1.555659926677875e+00 1.796998084245504e+00
5.026548245744138e+01 1.753293132386826e+00 1.600148325998641e+00
5.038183774090768e+01 1.928126867967073e+00 1.405706572989869e+00
5.049819302437399e+01 2.080621236033640e+00 1.216513132561818e+00
5.061454830784029e+01 2.211484428967651e+00 1.034042491791154e+00
5.073090359130660e+01 2.321531976062715e+00 8.587179635845774e-01
5.084725887477290e+01 2.411582257457412e+00 6.902116703620790e-01
5.096361415823921e+01 2.482384210084406e+00 5.276945905996725e-01
5.107996944170552e+01 2.534570685803470e+00 3.700273924464625e-01
5.119632472517182e+01 2.568630771074313e+00 2.158970656627491e-01
5.131268000863813e+01 2.584895382242717e+00 6.391058806983151e-02
5.142903529210443e+01 2.583531886892768e+00 -8.734142799831673e-02
5.154539057557074e+01 2.564545001884623e+00 -2.392384496231280e-01
5.166174585903704e+01 2.527782645622770e+00 -3.930892380186000e-01
5.177810114250335e+01 2.472946762749429e+00 -5.500853235983352e-01
5.189445642596965e+01 2.399610427248890e+00 -7.112378085691821e-01
5.201081170943596e+01 2.307243785828518e+00 -8.772869017799808e-01
5.212716699290226e+01 2.195252579746121e+00 -1.048574811558770e+00
5.224352227636857e+01 2.063033897707071e+00 -1.224876206194811e+00
5.235987755983487e+01 1.910054071234537e+00 -1.405188542096993e+00
5.247623284330118e+01 1.735952558781374e+00 -1.587499615188581e+00
5.259258812676748e+01 1.540672357216399e+00 -1.768573243959672e+00
5.270894341023379e+01 1.324611006665690e+00 -1.943824013839148e+00
5.282529869370009e+01 1.088776319795909e+00 -2.107379139227271e+00
5.294165397716640e+01 8.349189310512205e-01 -2.252430509507145e+00
5.305800926063270e+01 5.656036510602633e-01 -2.371937886904583e+00
5.317436454409901e+01 2.841799733477591e-01 -2.459640442726450e+00
5.329071982756531e+01 -5.374656832844393e-03 -2.511188955453090e+00
5.340707511103162e+01 -2.987357957216452e-01 -2.525092865128285e+00
5.352343039449792e+01 -5.915968466589814e-01 -2.503171151382822e+00
5.363978567796423e+01 -8.800483738320862e-01 -2.450341128084141e+00
5.375614096143053e+01 -1.160896543606036e+00 -2.373814584995927e+00
5.387249624489684e+01 -1.431865958243982e+00 -2.281969226571592e+00
5.398885152836314e+01 -1.691668457418366e+00 -2.183225231445710e+00
5.410520681182945e+01 -1.939954317220733e+00 -2.085177381510060e+00
5.422156209529575e+01 -2.177183078625714e+00 -1.994086362476967e+00
5.433791737876206e+01 -2.404455233600665e+00 -1.914702189042500e+00
5.445427266222836e+01 -2.623338067354517e+00 -1.850321325000729e+00
5.457062794569467e+01 -2.835706243135132e+00 -1.802965346831875e+00
5.468698322916097e+01 -3.043605656888996e+00 -1.773589571905666e+00
5.480333851262728e+01 -3.249140252201483e+00 -1.762261713848850e+00
5.491969379609358e+01 -3.454376262251777e+00 -1.768279690511948e+00
5.503604907955989e+01 -3.661256108900770e+00 -1.790219850663087e+00
5.515240436302619e+01 -3.871514166585921e+00 -1.825923240086588e+00
5.526875964649250e+01 -4.086588286606595e+00 -1.872441073706139e+00
5.538511492995880e+01 -4.307524198891981e+00 -1.925973625761248e+00
5.550147021342511e+01 -4.534874631025888e+00 -1.981849227930303e+00
5.561782549689141e+01 -4.768600970533013e+00 -2.034598383762692e+00
5.573418078035772e+01 -5.007991673843733e+00 -2.078174993050173e+00
5.585053606382402e+01 -5.251616576399369e+00 -2.106353925871150e+00
5.596689134729033e+01 -5.497337178337516e+00 -2.113287779807585e+00
5.608324663075663e+01 -5.742387437923339e+00 -2.094143628561721e+00
5.619960191422294e+01 -5.983527006111661e+00 -2.045686266187761e+00
5.631595719768924e+01 -6.217251877780027e+00 -1.966658668950348e+00
5.643231248115555e+01 -6.440031930174516e+00 -1.857852221519820e+00
5.654866776462185e+01 -6.648537189658493e+00 -1.721848268262503e+00
5.666502304808816e+01 -6.839818337182916e+00 -1.562509904853543e+00
5.678137833155446e+01 -7.011420243772780e+00 -1.384364649672167e+00
5.689773361502077e+01 -7.161424510676407e+00 -1.192023146521147e+00
5.701408889848707e+01 -7.288431734947929e+00 -9.897365506159351e-01
5.713044418195338e+01 -7.391502668584417e+00 -7.811347350553560e-01
5.724679946541968e+01 -7.470079173543990e+00 -5.691361042864905e-01
5.736315474888599e+01 -7.523902879656166e+00 -3.559907255873587e-01
5.747951003235229e+01 -7.552944378990653e+00 -1.434108748282047e-01
5.759586531581860e+01 -7.557350703847838e+00 6.725105995055333e-02
5.771222059928490e+01 -7.537414781733678e+00 2.748067523821709e-01
5.782857588275121e+01 -7.493567709198491e+00 4.780383228736663e-01
5.794493116621751e+01 -7.426392682901557e+00 6.755220597811542e-01
5.806128644968382e+01 -7.336657721528467e+00 8.654843961162809e-01
5.817764173315012e+01 -7.225362406264175e+00 1.045708384399922e+00
5.829399701661643e+01 -7.093791496542746e+00 1.213513006579334e+00
5.841035230008274e+01 -6.943565576866143e+00 1.365828474395272e+00
5.852670758354904e+01 -6.776676510485875e+00 1.499383601656161e+00
5.864306286701535e+01 -6.595494554085152e+00 1.611003034323383e+00
5.875941815048165e+01 -6.402735835827922e+00 1.697983456132538e+00
5.887577343394796e+01 -6.201384359582955e+00 1.758486290304438e+00
5.899212871741426e+01 -5.994571375752100e+00 1.791863195121196e+00
5.910848400088057e+01 -5.785424823350715e+00 1.798833280033898e+00
5.922483928434687e+01 -5.576909412480099e+00 1.781462427965022e+00
5.934119456781318e+01 -5.371680817011471e+00 1.742946293719926e+00
5.945754985127948e+01 -5.171974193950180e+00 1.687249407276428e+00
5.957390513474579e+01 -4.979539103119631e+00 1.618683329988757e+00
5.969026041821209e+01 -4.795622897832327e+00 1.541508010075880e+00
5.980661570167840e+01 -4.620996025536107e+00 1.459617560654473e+00
5.992297098514470e+01 -4.456007462965558e+00 1.376338395748160e+00
6.003932626861101e+01 -4.300657091231399e+00 1.294337572902391e+00
6.015568155207731e+01 -4.154673306369896e+00 1.215619948002521e+00
6.027203683554362e+01 -4.017587184125946e+00 1.141585365349998e+00
6.038839211900992e+01 -3.888797849930014e+00 1.073118490633724e+00
6.050474740247623e+01 -3.767626571499930e+00 1.010689844645170e+00
6.062110268594253e+01 -3.653359171793512e+00 9.544537057801449e-01
6.073745796940884e+01 -3.545277649100216e+00 9.043348202651152e-01
6.085381325287514e+01 -3.442682541789697e+00 8.601005074307341e-01
6.097016853634145e+01 -3.344907782985536e+00 8.214177484010761e-01
6.108652381980775e+01 -3.251329730001434e+00 7.878965211750460e-01
6.120287910327406e+01 -3.161371855704973e+00 7.591213945290844e-01
6.131923438674036e+01 -3.074506340449587e+00 7.346735691650491e-01
6.143558967020667e+01 -2.990253554501739e+00 7.141454173094626e-01
6.155194495367297e+01 -2.908180197666193e+00 6.971492932297719e-01
6.166830023713928e+01 -2.827896675012902e+00 6.833220694894637e-01
6.178465552060558e+01 -2.749054136191868e+00 6.723265522689580e-01
6.190101080407189e+01 -2.671341487223525e+00 6.638506689151704e-01
6.201736608753819e+01 -2.594482592480464e+00 6.576051099860190e-01
6.213372137100450e+01 -2.518233815105231e+00 6.533199453024681e-01
6.225007665447080e+01 -2.442381991020191e+00 6.507406136198596e-01
6.236643193793711e+01 -2.366742890380680e+00 6.496236017129146e-01
6.248278722140341e+01 -2.291160187009090e+00 6.497320739901913e-01
6.259914250486972e+01 -2.215504928024064e+00 6.508316815878201e-01
6.271549778833602e+01 -2.139675470292978e+00 6.526867639891338e-01
6.283185307180233e+01 -2.063597825946151e+00 6.550571505642001e-01
6.294820835526863e+01 -1.987226335151360e+00 6.576957680704595e-01
6.306456363873494e+01 -1.910544560504756e+00 6.603472571107553e-01
6.318091892220124e+01 -1.833566274295158e+00 6.627477898303202e-01
6.329727420566755e+01 -1.756336388771045e+00 6.646262570604238e-01
6.341362948913385e+01 -1.678931662232852e+00 6.657069508043185e-01
6.352998477260016e+01 -1.601461002621887e+00 6.657138040929610e-01
6.364634005606646e+01 -1.524065187867916e+00 6.643761639502580e-01
6.376269533953277e+01 -1.446915831091596e+00 6.614359669614536e-01
6.387905062299907e+01 -1.370213440825388e+00 6.566560671284578e-01
6.399540590646538e+01 -1.294184462727363e+00 6.498293427256225e-01
6.411176118993168e+01 -1.219077239412314e+00 6.407880964519497e-01
6.422811647339799e+01 -1.145156886894179e+00 6.294131767503185e-01
6.434447175686429e+01 -1.072699155818229e+00 6.156422025291162e-01
6.446082704033060e+01 -1.001983417706489e+00 5.994762800439054e-01
6.457718232379690e+01 -9.332849843981420e-01 5.809846646872777e-01
6.469353760726321e+01 -8.668670261179044e-01 5.603069393662331e-01
6.480989289072951e+01 -8.029723943049812e-01 5.376524442893570e-01
6.492624817419582e+01 -7.418156753081517e-01 5.132968827293229e-01
6.504260345766212e+01 -6.835757984423536e-01 4.875762219991837e-01
6.515895874112843e+01 -6.283894974312501e-01 4.608781864741843e-01
6.527531402459473e+01 -5.763458810475388e-01 4.336317814032287e-01
6.539166930806104e+01 -5.274823117460545e-01 4.062953801925398e-01
6.550802459152735e+01 -4.817817261874366e-01 3.793439492650313e-01
6.562437987499365e+01 -4.391714647757310e-01 3.532559765047664e-01
6.574073515845996e+01 -3.995236139692432e-01 3.285006206360154e-01
6.585709044192626e+01 -3.626568091863901e-01 3.055255221239095e-01
6.597344572539257e+01 -3.283394001060539e-01 2.847456246933713e-01
6.608980100885887e+01 -2.962938450443395e-01 2.665332624350890e-01
6.620615629232518e+01 -2.662021766079144e-01 2.512096800689084e-01
6.632251157579148e+01 -2.377123658103200e-01 2.390380793236965e-01
6.643886685925779e+01 -2.104454046074741e-01 2.302182254597529e-01
6.655522214272409e+01 -1.840029254967351e-01 2.248826050529084e-01
6.667157742619040e+01 -1.579751796331028e-01 2.230940979001366e-01
6.678793270965670e+01 -1.319492002718231e-01 2.248451099599517e-01
6.690428799312301e+01 -1.055169849729432e-01 2.300581078802238e-01
6.702064327658931e+01 -7.828353694861601e-02 2.385874960731549e-01
6.713699856005562e+01 -4.987461257566980e-02 2.502227816282507e-01
6.725335384352192e+01 -1.994402814749572e-02 2.646929776615577e-01
6.736970912698823e+01 1.181961553185467e-02 2.816721988316164e-01
6.748606441045453e+01 4.568692665540904e-02 3.007864003532008e-01
6.760241969392084e+01 8.188256374845632e-02 3.216212005394824e-01
6.771877497738714e+01 1.205810463584634e-01 3.437307037447706e-01
6.783513026085345e+01 1.619036449443077e-01 3.666472036541630e-01
6.795148554431975e+01 2.059164430127009e-01 3.898915960589431e-01
6.806784082778606e+01 2.526296411350273e-01 4.129842679417606e-01
6.818419611125236e+01 3.019981413851037e-01 4.354561611658365e-01
6.830055139471867e+01 3.539234116934615e-01 4.568596424771507e-01
6.841690667818497e+01 4.082565834285887e-01 4.767787572231340e-01
6.853326196165128e+01 4.648026842678203e-01 4.948384133062745e-01
6.864961724511758e+01 5.233258554400460e-01 5.107120444586539e-01
6.876597252858389e+01 5.835553520382474e-01 5.241273447396702e-01
6.888232781205019e+01 6.451920821501445e-01 5.348697509130013e-01
6.899868309551650e+01 7.079154097187023e-01 5.427834715271566e-01
6.911503837898280e+01 7.713899311083214e-01 5.477700104252720e-01
6.923139366244911e+01 8.352719385627280e-01 5.497842925497624e-01
6.934774894591541e+01 8.992153053737398e-01 5.488286534140433e-01
6.946410422938172e+01 9.628765658405239e-01 5.449450832508586e-01
6.958045951284802e+01 1.025919014366264e+00 5.382062089245091e-01
6.969681479631433e+01 1.088015707415689e+00 5.287055432162771e-01
6.981317007978063e+01 1.148851314098387e+00 5.165475307050521e-01
6.992952536324694e+01 1.208122820622320e+00 5.018378770968558e-01
7.004588064671324e+01 1.265539146425235e+00 4.846745742684722e-01
7.016223593017955e+01 1.320819772401597e+00 4.651399389876347e-01
7.027859121364585e+01 1.373692512769289e+00 4.432938823052395e-01
7.039494649711216e+01 1.423890581690790e+00 4.191685307150787e-01
7.051130178057846e+01 1.471149114929547e+00 3.927642385129849e-01
7.062765706404477e+01 1.515201307623985e+00 3.640469694289407e-01
7.074401234751107e+01 1.555774324266577e+00 3.329469876065380e-01
7.086036763097738e+01 1.592585128955291e+00 2.993587839300304e-01
7.097672291444368e+01 1.625336375668094e+00 2.631421723805882e-01
7.109307819790999e+01 1.653712492228032e+00 2.241245204144525e-01
7.120943348137629e+01 1.677376090035917e+00 1.821041248648270e-01
7.132578876484260e+01 1.695964836529991e+00 1.368548082494778e-01
7.144214404830890e+01 1.709088940408323e+00 8.813188748448728e-02
7.155849933177521e+01 1.716329422392274e+00 3.567975561623508e-02
7.167485461524151e+01 1.717237377886053e+00 -2.075858586648705e-02
7.179120989870782e+01 1.711334482981474e+00 -8.142960676927956e-02
7.190756518217412e+01 1.698115051677050e+00 -1.465544099247412e-01
7.202392046564043e+01 1.677050018166303e+00 -2.163103768867496e-01
7.214027574910673e+01 1.647593289166349e+00 -2.908086853982689e-01
7.225663103257304e+01 1.609190978792498e+00 -3.700671712397011e-01
7.237298631603934e+01 1.561294087354081e+00 -4.539782556606495e-01
7.248934159950565e+01 1.503375191823972e+00 -5.422721570275439e-01
7.260569688297196e+01 1.434949645025945e+00 -6.344764493887914e-01
7.272205216643826e+01 1.355601587049459e+00 -7.298743098298823e-01
7.283840744990457e+01 1.265014702592902e+00 -8.274655450265740e-01
7.295476273337087e+01 1.163007060969264e+00 -9.259366125669803e-01
7.307111801683718e+01 1.049568523221522e+00 -1.023648040082261e+00
7.318747330030348e+01 9.248981188683674e-01 -1.118649273166139e+00
7.330382858376979e+01 7.894376003499868e-01 -1.208731110808538e+00
7.342018386723609e+01 6.438963148036114e-01 -1.291523414115543e+00
7.353653915070240e+01 4.892619476766801e-01 -1.364639849743937e+00
7.365289443416870e+01 3.267920025952300e-01 -1.425862083975625e+00
7.376924971763501e+01 1.579824128110445e-01 -1.473344598506002e+00
7.388560500110131e+01 -1.548751686256906e-02 -1.505811303437659e+00
7.400196028456762e+01 -1.918309389852424e-01 -1.522710371443037e+00
7.411831556803392e+01 -3.692433798869913e-01 -1.524297352933380e+00
7.423467085150023e+01 -5.459972238724299e-01 -1.511629071557035e+00
7.435102613496653e+01 -7.205302321179391e-01 -1.486468894241513e+00
7.446738141843284e+01 -8.915187137570493e-01 -1.451122035071439e+00
7.458373670189914e+01 -1.057928932358933e+00 -1.408231883709652e+00
7.470009198536545e+01 -1.219044226343822e+00 -1.360571763346020e+00
7.481644726883175e+01 -1.374469099090897e+00 -1.310861426802300e+00
7.493280255229806e+01 -1.524114370013343e+00 -1.261627176683047e+00
7.504915783576436e+01 -1.668168989973072e+00 -1.215112820053989e+00
7.516551311923067e+01 -1.807064369171642e+00 -1.173238967775672e+00
7.528186840269697e+01 -1.941436380878608e+00 -1.137602029346234e+00
7.539822368616328e+01 -2.072089015922875e+00 -1.109501661836086e+00
7.551457896962958e+01 -2.199962339229220e+00 -1.089985510473275e+00
7.563093425309589e+01 -2.326106183745796e+00 -1.079901660005431e+00
7.574728953656219e+01 -2.451660021910804e+00 -1.079951284293219e+00
7.586364482002850e+01 -2.577838693273612e+00 -1.090735841954165e+00
7.598000010349480e+01 -2.705923089944448e+00 -1.112794436993470e+00
7.609635538696111e+01 -2.837254430096518e+00 -1.146627494809887e+00
7.621271067042741e+01 -2.973230296410886e+00 -1.192702692495236e+00
7.632906595389372e+01 -3.115300099554513e+00 -1.251438228016550e+00
7.644542123736002e+01 -3.264956983044615e+00 -1.323157235375175e+00
7.656177652082633e+01 -3.423722388137830e+00 -1.408005879848337e+00
7.667813180429263e+01 -3.593118588160535e+00 -1.505827199496085e+00
7.679448708775894e+01 -3.774623648845198e+00 -1.615984488955129e+00
7.691084237122524e+01 -3.969602848355190e+00 -1.737134106827300e+00
7.702719765469155e+01 -4.179211262976424e+00 -1.866960810682301e+00
7.714355293815785e+01 -4.404264976270478e+00 -2.001911520602993e+00
7.725990822162416e+01 -4.645084337893569e+00 -2.136995407807231e+00
7.737626350509046e+01 -4.901322617016455e+00 -2.265752053100544e+00
7.749261878855677e+01 -5.171806526277104e+00 -2.380506713569359e+00
7.760897407202307e+01 -5.454427925189653e+00 -2.473004310653606e+00
7.772532935548938e+01 -5.746131800701169e+00 -2.535417855664241e+00
7.784168463895568e+01 -6.043036432575862e+00 -2.561571140840554e+00
7.795803992242199e+01 -6.340693638570723e+00 -2.548062958104541e+00
7.807439520588829e+01 -6.634456291005707e+00 -2.494931160464603e+00
7.819075048935460e+01 -6.919883577453667e+00 -2.405615949429167e+00
7.830710577282090e+01 -7.193100404685289e+00 -2.286233287741981e+00
7.842346105628721e+01 -7.451043730276727e+00 -2.144415218657963e+00
7.853981633975351e+01 -7.691566494149376e+00 -1.988082220942488e+00
7.865617162321982e+01 -7.913410217502125e+00 -1.824452467132740e+00
7.877252690668612e+01 -8.116084101732625e+00 -1.659435859018878e+00
7.888888219015243e+01 -8.299696290452216e+00 -1.497406855273446e+00
7.900523747361873e+01 -8.464776244054468e+00 -1.341258979885799e+00
7.912159275708504e+01 -8.612113965358295e+00 -1.192620718850885e+00
7.923794804055134e+01 -8.742628697710124e+00 -1.052132239121627e+00
7.935430332401765e+01 -8.857269996058841e+00 -9.197170456615784e-01
7.947065860748395e+01 -8.956948339248134e+00 -7.948146314708482e-01
7.958701389095026e+01 -9.042489907798705e+00 -6.765626182903126e-01
7.970336917441657e+01 -9.114609645086183e+00 -5.639297738299366e-01
7.981972445788287e+01 -9.173897276570056e+00 -4.558071652219718e-01
7.993607974134918e+01 -9.220811930835623e+00 -3.510663400100745e-01
8.005243502481548e+01 -9.255682024217450e+00 -2.485929166197258e-01
8.016879030828179e+01 -9.278707972262296e+00 -1.473026357060348e-01
8.028514559174809e+01 -9.289966027273556e+00 -4.614549160286294e-02
8.040150087521440e+01 -9.289412122379980e+00 5.589762992464567e-02
8.051785615868070e+01 -9.276885066007644e+00 1.598222006475805e-01
8.063421144214701e+01 -9.252108822653968e+00 2.666079843252167e-01
8.075056672561331e+01 -9.214693985106164e+00 3.772244409191625e-01
8.086692200907962e+01 -9.164138938674396e+00 4.926299491713210e-01
8.098327729254592e+01 -9.099831688501808e+00 6.137603436932869e-01
8.109963257601223e+01 -9.021053913480340e+00 7.415010299635483e-01
8.121598785947853e+01 -8.926989562719461e+00 8.766354588985410e-01
8.133234314294484e+01 -8.816741234815920e+00 1.019761352657009e+00
8.144869842641114e+01 -8.689358628035153e+00 1.171165505781731e+00
8.156505370987745e+01 -8.543884353577482e+00 1.330649597152834e+00
8.168140899334375e+01 -8.379422992296707e+00 1.497305420753808e+00
8.179776427681006e+01 -8.195238775569885e+00 1.669251184684126e+00
8.191411956027636e+01 -7.990884669991316e+00 1.843363736341447e+00
8.203047484374267e+01 -7.766359739737020e+00 2.015074732623895e+00
8.214683012720897e+01 -7.522281611420431e+00 2.178334779696506e+00
8.226318541067528e+01 -7.260047309477942e+00 2.325869635153827e+00
8.237954069414158e+01 -6.981942181230401e+00 2.449826982007044e+00
8.249589597760789e+01 -6.691150090882907e+00 2.542814691939880e+00
8.261225126107419e+01 -6.391627007901858e+00 2.599168488946912e+00
8.272860654454050e+01 -6.087828962930722e+00 2.616123689133890e+00
8.284496182800680e+01 -5.784328017980141e+00 2.594509305820556e+00
8.296131711147311e+01 -5.485388884681750e+00 2.538707058206544e+00
8.307767239493941e+01 -5.194594107776872e+00 2.455883558206197e+00
8.319402767840572e+01 -4.914588659956259e+00 2.354766213192445e+00
8.331038296187202e+01 -4.646974739650957e+00 2.244349405587629e+00
8.342673824533833e+01 -4.392344831265227e+00 2.132852778999508e+00
8.354309352880463e+01 -4.150412978331197e+00 2.027085201278297e+00
8.365944881227094e+01 -3.920196365587296e+00 1.932203793609391e+00
8.377580409573724e+01 -3.700206916400963e+00 1.851761056105822e+00
8.389215937920355e+01 -3.488627031397365e+00 1.787909512419853e+00
8.400851466266985e+01 -3.283457797681323e+00 1.741655154730571e+00
8.412486994613616e+01 -3.082638505635051e+00 1.713088448978851e+00
8.424122522960246e+01 -2.884142505762790e+00 1.701556337091535e+00
8.435758051306877e+01 -2.686057121765252e+00 1.705764031275293e+00
8.447393579653507e+01 -2.486655599447529e+00 1.723812075897941e+00
8.459029108000138e+01 -2.284467743694655e+00 1.753185399270711e+00
8.470664636346768e+01 -2.078353422416688e+00 1.790719926903856e+00
8.482300164693399e+01 -1.867579674989940e+00 1.832580166790800e+00
8.493935693040029e+01 -1.651897902378645e+00 1.874287040949400e+00
8.505571221386660e+01 -1.431612944347693e+00 1.910835694933793e+00
8.517206749733290e+01 -1.207631678624110e+00 1.936933094185605e+00
8.528842278079921e+01 -9.814765726395206e-01 1.947360971744124e+00
8.540477806426551e+01 -7.552510510800405e-01 1.937432256383711e+00
8.552113334773182e+01 -5.315496757849260e-01 1.903468111637216e+00
8.563748863119812e+01 -3.133164294959948e-01 1.843195380011787e+00
8.575384391466443e+01 -1.036662082282145e-01 1.755967699809842e+00
8.587019919813073e+01 9.430611100487013e-02 1.642753375473546e+00
8.598655448159704e+01 2.777016034611963e-01 1.505896303360951e+00
8.610290976506334e+01 4.439552201029279e-01 1.348716690652432e+00
8.621926504852965e+01 5.909227322036769e-01 1.175051568129419e+00
8.633562033199595e+01 7.169155317136996e-01 9.888322391871329e-01
8.645197561546226e+01 8.206918521671241e-01 7.937656132427645e-01
8.656833089892856e+01 9.014184599116466e-01 5.931466873583305e-01
8.668468618239487e+01 9.586179778441705e-01 3.897959690580378e-01
8.680104146586118e+01 9.921149864307436e-01 1.860957927664390e-01
8.691739674932748e+01 1.001990516396508e+00 -1.590725014204877e-02
8.703375203279379e+01 9.885507757180985e-01 -2.143648807592520e-01
8.715010731626009e+01 9.523126068811814e-01 -4.074809450121438e-01
8.726646259972640e+01 8.940053912580987e-01 -5.933782484372085e-01
8.738281788319270e+01 8.145867539158732e-01 -7.699975800877271e-01
8.749917316665901e+01 7.152672708523460e-01 -9.350468383198481e-01
8.761552845012531e+01 5.975373839036074e-01 -1.086016366459734e+00
8.773188373359162e+01 4.631880992404406e-01 -1.220271656943779e+00
8.784823901705792e+01 3.143162871926862e-01 -1.335224301040902e+00
8.796459430052423e+01 1.533061789093789e-01 -1.428566122760232e+00
8.808094958399053e+01 -1.721850418596723e-02 -1.498532696284469e+00
8.819730486745684e+01 -1.944724555568992e-01 -1.544147077246270e+00
8.831366015092314e+01 -3.756112689897608e-01 -1.565390052577211e+00
8.843001543438945e+01 -5.578472948396234e-01 -1.563254415181057e+00
8.854637071785575e+01 -7.385640904329033e-01 -1.539666328599695e+00
8.866272600132206e+01 -9.154145573025410e-01 -1.497288555839006e+00
8.877908128478836e+01 -1.086391219097409e+00 -1.439246776833038e+00
8.889543656825467e+01 -1.249862770826439e+00 -1.368832591041340e+00
8.901179185172097e+01 -1.404577187400986e+00 -1.289232950261361e+00
8.912814713518728e+01 -1.549636638148567e+00 -1.203320157424674e+00
8.924450241865358e+01 -1.684452280313970e+00 -1.113516828740619e+00
8.936085770211989e+01 -1.808687635070433e+00 -1.021733106884752e+00
8.947721298558619e+01 -1.922198233440240e+00 -9.293625214104777e-01
8.959356826905250e+01 -2.024973327257201e+00 -8.373185700804509e-01
8.970992355251880e+01 -2.117083372835110e+00 -7.460947034952354e-01
8.982627883598511e+01 -2.198635157469591e+00 -6.558337252821700e-01
8.994263411945141e+01 -2.269735053912159e+00 -5.663968143127499e-01
9.005898940291772e+01 -2.330459981351978e+00 -4.774262683843916e-01
9.017534468638402e+01 -2.380835152328648e+00 -3.883991359418208e-01
9.029169996985033e+01 -2.420817489001278e+00 -2.986710553826459e-01
9.040805525331663e+01 -2.450283599768647e+00 -2.075110013965969e-01
9.052441053678294e+01 -2.469021341124817e+00 -1.141284680651899e-01
9.064076582024924e+01 -2.476724199129368e+00 -1.769512260794071e-02
9.075712110371555e+01 -2.472987983399257e+00 8.263666993582924e-02
9.087347638718185e+01 -2.457309626868727e+00 1.877156782886700e-01
9.098983167064816e+01 -2.429088233613281e+00 2.983707426091531e-01
9.110618695411446e+01 -2.387628930389503e+00 4.153829367483518e-01
9.122254223758077e+01 -2.332150572825407e+00 5.394463073163640e-01
9.133889752104707e+01 -2.261798943960502e+00 6.711117695712354e-01
9.145525280451338e+01 -2.175667745875804e+00 8.107082734496008e-01
9.157160808797968e+01 -2.072830357527999e+00 9.582357886420864e-01
9.168796337144599e+01 -1.952385855273763e+00 1.113226984752981e+00
9.180431865491229e+01 -1.813522868421733e+00 1.274580112198879e+00
9.192067393837860e+01 -1.655603992338342e+00 1.440376124105339e+00
9.203702922184490e+01 -1.478271064659265e+00 1.607709529980394e+00
9.215338450531121e+01 -1.281566975780858e+00 1.772583630127149e+00
9.226973978877751e+01 -1.066062565444575e+00 1.929940866543691e+00
9.238609507224382e+01 -8.329683209050150e-01 2.073905902538201e+00
9.250245035571012e+01 -5.842025322167645e-01 2.198295995388477e+00
9.261880563917643e+01 -3.223845906915222e-01 2.297387828330578e+00
9.273516092264273e+01 -5.072901500852722e-02 2.366829394341019e+00
9.285151620610904e+01 2.271652645385614e-01 2.404487868584497e+00
9.296787148957534e+01 5.076085426526133e-01 2.410988464968681e+00
9.308422677304165e+01 7.871494426141313e-01 2.389766728913513e+00
9.320058205650795e+01 1.062879824645222e+00 2.346611592237867e+00
9.331693733997426e+01 1.332663268430398e+00 2.288843918548613e+00
