0   -inf
0.301029995663981198   -inf
0.602059991327962396   -inf
0.903089986991943539   -7.65894651412963867
1.20411998265592479   -7.75373029708862305
1.50514997831990605   -inf
1.80617997398388708   -7.59982490539550781
2.10720996964786833   -7.3577113151550293
2.40823996531184958   -7.71074962615966797
2.70926996097583084   -7.28013134002685547
3.01029995663981209   -6.65315437316894531
3.31132995230379334   -7.23555374145507812
3.61235994796777415   -6.96975088119506836
3.91338994363175541   -6.70130681991577148
4.21441993929573666   -6.78961038589477539
4.51544993495971791   -6.10673904418945312
4.81647993062369917   -5.46432876586914062
5.11750992628768042   -4.88346290588378906
5.41853992195166168   -4.306671142578125
5.71956991761564293   -3.73844766616821289
6.02059991327962418   -3.19822454452514648
6.32162990894360544   -2.35322690010070801
6.62265990460758669   -2.16631531715393066
6.92368990027156705   -1.75955665111541748
7.22471989593554831   -1.55251240730285645
7.52574989159952956   -1.43805134296417236
7.82677988726351082   -1.30318379402160645
8.12780988292749207   -1.30318379402160645
8.42883987859147332   -1.30318379402160645
8.72986987425545458   -1.30318379402160645
