100 86.11031324 100.00000000
200 95.14503113 100.00000000
400 91.91834900 100.00000000
800 111.51376272 100.00000000
1600 104.01947678 100.00000000
3200 103.80591323 100.00000000
6400 101.22887206 100.00000000
12800 97.55821370 100.00000000
25600 100.42984523 100.00000000
51200 99.83323428 100.00000000
102400 99.55387630 100.00000000
204800 100.20544041 100.00000000
409600 99.98437006 100.00000000
819200 100.07503176 100.00000000
