0.000000e+00  0.000000e+00
5.000000e-02  2.071491e-01
1.000000e-01  3.949285e-01
1.500000e-01  5.518455e-01
2.000000e-01  6.778726e-01
2.500000e-01  7.819875e-01
3.000000e-01  8.753934e-01
3.500000e-01  9.644780e-01
4.000000e-01  1.047421e+00
4.500000e-01  1.115979e+00
5.000000e-01  1.160939e+00
5.500000e-01  1.177832e+00
6.000000e-01  1.169713e+00
6.500000e-01  1.145729e+00
7.000000e-01  1.116608e+00
7.500000e-01  1.089649e+00
8.000000e-01  1.065727e+00
8.500000e-01  1.039504e+00
9.000000e-01  1.002357e+00
9.500000e-01  9.463985e-01
1.000000e+00  8.677708e-01
1.050000e+00  7.680634e-01
1.100000e+00  6.536730e-01
1.150000e+00  5.337501e-01
1.200000e+00  4.177215e-01
1.250000e+00  3.132566e-01
1.300000e+00  2.251530e-01
1.350000e+00  1.551809e-01
1.400000e+00  1.026275e-01
1.450000e+00  6.517245e-02
1.500000e+00  3.976995e-02
1.550000e+00  2.333709e-02
1.600000e+00  1.317760e-02
1.650000e+00  7.164791e-03
1.700000e+00  3.753278e-03
1.750000e+00  1.895401e-03
1.800000e+00  9.232106e-04
1.850000e+00  4.339284e-04
1.900000e+00  1.969001e-04
1.950000e+00  8.629040e-05
2.000000e+00  3.653695e-05
2.050000e+00  1.495229e-05
2.100000e+00  5.916020e-06
2.150000e+00  2.263751e-06
2.200000e+00  8.379654e-07
2.250000e+00  3.001474e-07
2.300000e+00  1.040540e-07
2.350000e+00  3.492179e-08
2.400000e+00  1.134851e-08
2.450000e+00  3.571667e-09
2.500000e+00  1.088861e-09
2.550000e+00  3.216011e-10
2.600000e+00  9.204004e-11
2.650000e+00  2.552793e-11
2.700000e+00  6.862713e-12
2.750000e+00  1.788445e-12
2.800000e+00  4.518661e-13
2.850000e+00  1.107006e-13
2.900000e+00  2.629937e-14
2.950000e+00  6.059569e-15
3.000000e+00  1.354201e-15
3.050000e+00  2.935693e-16
3.100000e+00  6.173962e-17
3.150000e+00  1.259738e-17
3.200000e+00  2.493990e-18
3.250000e+00  4.791166e-19
3.300000e+00  8.932066e-20
3.350000e+00  1.616059e-20
3.400000e+00  2.837830e-21
3.450000e+00  4.836899e-22
3.500000e+00  8.002501e-23
3.550000e+00  1.285251e-23
3.600000e+00  2.003907e-24
3.650000e+00  3.033319e-25
3.700000e+00  4.457912e-26
3.750000e+00  6.361201e-27
3.800000e+00  8.813762e-28
3.850000e+00  1.185817e-28
3.900000e+00  1.549269e-29
3.950000e+00  1.965652e-30
4.000000e+00  2.422004e-31
4.050000e+00  2.898328e-32
4.100000e+00  3.368535e-33
4.150000e+00  3.802513e-34
4.200000e+00  4.169186e-35
4.250000e+00  4.440143e-36
4.300000e+00  4.593265e-37
4.350000e+00  4.615707e-38
4.400000e+00  4.505676e-39
4.450000e+00  4.272665e-40
4.500000e+00  3.936108e-41
4.550000e+00  3.522701e-42
4.600000e+00  3.062925e-43
4.650000e+00  2.587375e-44
4.700000e+00  2.123515e-45
4.750000e+00  1.693301e-46
4.800000e+00  1.311915e-47
4.850000e+00  9.875954e-49
4.900000e+00  7.223767e-50
4.950000e+00  5.134148e-51
5.000000e+00  3.545696e-52
