0.000000e+00  0.000000e+00
5.000000e-02  -1.390848e-01
1.000000e-01  -2.757068e-01
1.500000e-01  -4.038332e-01
2.000000e-01  -5.155773e-01
2.500000e-01  -6.071145e-01
3.000000e-01  -6.823006e-01
3.500000e-01  -7.493697e-01
4.000000e-01  -8.133893e-01
4.500000e-01  -8.718978e-01
5.000000e-01  -9.180947e-01
5.500000e-01  -9.482954e-01
6.000000e-01  -9.661319e-01
6.500000e-01  -9.794247e-01
7.000000e-01  -9.930109e-01
7.500000e-01  -1.004599e+00
8.000000e-01  -1.007475e+00
8.500000e-01  -9.972242e-01
9.000000e-01  -9.761186e-01
9.500000e-01  -9.513510e-01
1.000000e+00  -9.290408e-01
1.050000e+00  -9.093947e-01
1.100000e+00  -8.869509e-01
1.150000e+00  -8.553134e-01
1.200000e+00  -8.123190e-01
1.250000e+00  -7.617342e-01
1.300000e+00  -7.106229e-01
1.350000e+00  -6.646773e-01
1.400000e+00  -6.248180e-01
1.450000e+00  -5.870034e-01
1.500000e+00  -5.448788e-01
1.550000e+00  -4.933368e-01
1.600000e+00  -4.309863e-01
1.650000e+00  -3.605639e-01
1.700000e+00  -2.875753e-01
1.750000e+00  -2.181794e-01
1.800000e+00  -1.573491e-01
1.850000e+00  -1.078938e-01
1.900000e+00  -7.039253e-02
1.950000e+00  -4.374082e-02
2.000000e+00  -2.591543e-02
2.050000e+00  -1.465658e-02
2.100000e+00  -7.921180e-03
2.150000e+00  -4.095322e-03
2.200000e+00  -2.027482e-03
2.250000e+00  -9.620479e-04
2.300000e+00  -4.379026e-04
2.350000e+00  -1.913557e-04
2.400000e+00  -8.033478e-05
2.450000e+00  -3.242312e-05
2.500000e+00  -1.258818e-05
2.550000e+00  -4.704092e-06
2.600000e+00  -1.692863e-06
2.650000e+00  -5.869653e-07
2.700000e+00  -1.961752e-07
2.750000e+00  -6.322643e-08
2.800000e+00  -1.965828e-08
2.850000e+00  -5.898511e-09
2.900000e+00  -1.708584e-09
2.950000e+00  -4.779302e-10
3.000000e+00  -1.291384e-10
3.050000e+00  -3.371552e-11
3.100000e+00  -8.507472e-12
3.150000e+00  -2.075265e-12
3.200000e+00  -4.894960e-13
3.250000e+00  -1.116660e-13
3.300000e+00  -2.464213e-14
3.350000e+00  -5.261438e-15
3.400000e+00  -1.087124e-15
3.450000e+00  -2.174087e-16
3.500000e+00  -4.208908e-17
3.550000e+00  -7.889034e-18
3.600000e+00  -1.431872e-18
3.650000e+00  -2.516931e-19
3.700000e+00  -4.285320e-20
3.750000e+00  -7.067975e-21
3.800000e+00  -1.129430e-21
3.850000e+00  -1.748743e-22
3.900000e+00  -2.623875e-23
3.950000e+00  -3.815543e-24
4.000000e+00  -5.377858e-25
4.050000e+00  -7.347573e-26
4.100000e+00  -9.731954e-27
4.150000e+00  -1.249730e-27
4.200000e+00  -1.556069e-28
4.250000e+00  -1.878770e-29
4.300000e+00  -2.199806e-30
4.350000e+00  -2.498005e-31
4.400000e+00  -2.751261e-32
4.450000e+00  -2.939205e-33
4.500000e+00  -3.045906e-34
4.550000e+00  -3.062101e-35
4.600000e+00  -2.986522e-36
4.650000e+00  -2.826057e-37
4.700000e+00  -2.594717e-38
4.750000e+00  -2.311623e-39
4.800000e+00  -1.998412e-40
4.850000e+00  -1.676550e-41
4.900000e+00  -1.365001e-42
4.950000e+00  -1.078588e-43
5.000000e+00  -8.271883e-45
