0.000000e+00  0.000000e+00
5.000000e-02  1.148624e-01
1.000000e-01  2.239951e-01
1.500000e-01  3.211224e-01
2.000000e-01  4.044149e-01
2.500000e-01  4.785502e-01
3.000000e-01  5.475126e-01
3.500000e-01  6.088904e-01
4.000000e-01  6.594350e-01
4.500000e-01  7.019508e-01
5.000000e-01  7.411123e-01
5.500000e-01  7.758747e-01
6.000000e-01  8.022663e-01
6.500000e-01  8.214016e-01
7.000000e-01  8.382018e-01
7.500000e-01  8.532456e-01
8.000000e-01  8.623977e-01
8.500000e-01  8.647532e-01
9.000000e-01  8.647837e-01
9.500000e-01  8.650548e-01
1.000000e+00  8.622835e-01
1.050000e+00  8.533985e-01
1.100000e+00  8.411315e-01
1.150000e+00  8.298293e-01
1.200000e+00  8.186510e-01
1.250000e+00  8.032638e-01
1.300000e+00  7.830550e-01
1.350000e+00  7.623437e-01
1.400000e+00  7.439497e-01
1.450000e+00  7.251620e-01
1.500000e+00  7.019833e-01
1.550000e+00  6.751053e-01
1.600000e+00  6.490575e-01
1.650000e+00  6.260767e-01
1.700000e+00  6.032619e-01
1.750000e+00  5.765306e-01
1.800000e+00  5.458939e-01
1.850000e+00  5.154737e-01
1.900000e+00  4.886602e-01
1.950000e+00  4.643585e-01
2.000000e+00  4.383377e-01
2.050000e+00  4.077483e-01
2.100000e+00  3.739375e-01
2.150000e+00  3.410936e-01
2.200000e+00  3.124924e-01
2.250000e+00  2.878701e-01
2.300000e+00  2.638216e-01
2.350000e+00  2.363914e-01
2.400000e+00  2.036528e-01
2.450000e+00  1.666646e-01
2.500000e+00  1.286598e-01
2.550000e+00  9.339063e-02
2.600000e+00  6.369408e-02
2.650000e+00  4.084220e-02
2.700000e+00  2.465616e-02
2.750000e+00  1.403718e-02
2.800000e+00  7.550010e-03
2.850000e+00  3.843205e-03
2.900000e+00  1.854589e-03
2.950000e+00  8.497532e-04
3.000000e+00  3.702199e-04
3.050000e+00  1.535782e-04
3.100000e+00  6.073433e-05
3.150000e+00  2.292251e-05
3.200000e+00  8.265340e-06
3.250000e+00  2.849969e-06
3.300000e+00  9.405406e-07
3.350000e+00  2.973174e-07
3.400000e+00  9.009249e-08
3.450000e+00  2.618655e-08
3.500000e+00  7.305729e-09
3.550000e+00  1.957486e-09
3.600000e+00  5.039877e-10
3.650000e+00  1.247521e-10
3.700000e+00  2.970212e-11
3.750000e+00  6.805052e-12
3.800000e+00  1.500926e-12
3.850000e+00  3.188162e-13
3.900000e+00  6.524282e-14
3.950000e+00  1.286725e-14
4.000000e+00  2.446472e-15
4.050000e+00  4.485685e-16
4.100000e+00  7.933718e-17
4.150000e+00  1.353950e-17
4.200000e+00  2.230074e-18
4.250000e+00  3.545951e-19
4.300000e+00  5.444331e-20
4.350000e+00  8.073291e-21
4.400000e+00  1.156492e-21
4.450000e+00  1.600691e-22
4.500000e+00  2.141059e-23
4.550000e+00  2.768121e-24
4.600000e+00  3.459811e-25
4.650000e+00  4.181221e-26
4.700000e+00  4.886595e-27
4.750000e+00  5.523678e-28
4.800000e+00  6.039940e-29
4.850000e+00  6.389692e-30
4.900000e+00  6.540767e-31
4.950000e+00  6.479401e-32
5.000000e+00  6.212298e-33
